example_id	herb_id	drug_id	label	split
HDI:00034517	HERB:H00678	DRUG:D01316	0	test
HDI:00034518	HERB:H00678	DRUG:D01483	0	test
HDI:00034519	HERB:H00552	DRUG:D00178	0	test
HDI:00034520	HERB:H00335	DRUG:D01229	0	test
HDI:00034521	HERB:H00713	DRUG:D00332	0	test
HDI:00034522	HERB:H00723	DRUG:D00535	0	test
HDI:00034523	HERB:H00005	DRUG:D00252	0	test
HDI:00034524	HERB:H00130	DRUG:D01111	0	test
HDI:00034525	HERB:H00295	DRUG:D00189	0	test
HDI:00034526	HERB:H00598	DRUG:D00962	0	test
HDI:00034527	HERB:H00714	DRUG:D00586	0	test
HDI:00034528	HERB:H00372	DRUG:D01316	0	test
HDI:00034529	HERB:H00678	DRUG:D01370	0	train
HDI:00034530	HERB:H00678	DRUG:D00641	0	train
HDI:00034531	HERB:H00678	DRUG:D00337	0	train
HDI:00034532	HERB:H00678	DRUG:D00405	0	train
HDI:00034533	HERB:H00678	DRUG:D00902	0	test
HDI:00034534	HERB:H00678	DRUG:D00221	0	test
HDI:00034535	HERB:H00678	DRUG:D01034	0	test
HDI:00034536	HERB:H00678	DRUG:D01467	0	test
HDI:00034537	HERB:H00678	DRUG:D00235	0	test
HDI:00034538	HERB:H00678	DRUG:D01130	0	test
HDI:00034539	HERB:H00678	DRUG:D00995	0	test
HDI:00034540	HERB:H00678	DRUG:D01100	0	test
HDI:00034541	HERB:H00678	DRUG:D01048	0	test
HDI:00034542	HERB:H00678	DRUG:D01145	0	test
HDI:00034543	HERB:H00281	DRUG:D00128	0	test
HDI:00034544	HERB:H01141	DRUG:D00294	0	test
HDI:00034545	HERB:H01024	DRUG:D01258	0	test
HDI:00034546	HERB:H00904	DRUG:D00902	0	test
HDI:00034547	HERB:H01012	DRUG:D01013	0	test
HDI:00034548	HERB:H00361	DRUG:D00203	0	test
HDI:00034549	HERB:H00663	DRUG:D01164	0	test
HDI:00034550	HERB:H01079	DRUG:D00005	0	test
HDI:00034551	HERB:H00606	DRUG:D01032	0	test
HDI:00034552	HERB:H00097	DRUG:D00002	0	test
HDI:00034553	HERB:H00678	DRUG:D00619	0	train
HDI:00034554	HERB:H00678	DRUG:D01369	0	test
HDI:00034555	HERB:H00678	DRUG:D00082	0	test
HDI:00034556	HERB:H00678	DRUG:D00859	0	test
HDI:00034557	HERB:H00678	DRUG:D01265	0	test
HDI:00034558	HERB:H00678	DRUG:D00871	0	test
HDI:00034559	HERB:H00678	DRUG:D00335	0	test
HDI:00034560	HERB:H00678	DRUG:D01390	0	test
HDI:00034561	HERB:H00678	DRUG:D00939	0	test
HDI:00034562	HERB:H00678	DRUG:D01187	0	test
HDI:00034563	HERB:H00678	DRUG:D00223	0	test
HDI:00034564	HERB:H00042	DRUG:D01111	0	test
HDI:00034565	HERB:H00015	DRUG:D00744	0	test
HDI:00034566	HERB:H00488	DRUG:D00377	0	test
HDI:00034567	HERB:H00435	DRUG:D00151	0	test
HDI:00034568	HERB:H00768	DRUG:D01292	0	test
HDI:00034569	HERB:H00301	DRUG:D00671	0	test
HDI:00034570	HERB:H00066	DRUG:D00052	0	test
HDI:00034571	HERB:H00067	DRUG:D00135	0	test
HDI:00034572	HERB:H00076	DRUG:D01130	0	test
HDI:00034573	HERB:H00104	DRUG:D01292	0	test
HDI:00034574	HERB:H00678	DRUG:D00029	0	train
HDI:00034575	HERB:H00678	DRUG:D00316	0	train
HDI:00034576	HERB:H00678	DRUG:D01204	0	validation
HDI:00034577	HERB:H00678	DRUG:D00901	0	validation
HDI:00034578	HERB:H00678	DRUG:D00250	0	validation
HDI:00034579	HERB:H00678	DRUG:D00224	0	validation
HDI:00034580	HERB:H00678	DRUG:D00211	0	validation
HDI:00034581	HERB:H00678	DRUG:D01188	0	validation
HDI:00034582	HERB:H00678	DRUG:D01458	0	validation
HDI:00034583	HERB:H00678	DRUG:D00847	0	validation
HDI:00034584	HERB:H00678	DRUG:D00852	0	validation
HDI:00034585	HERB:H00678	DRUG:D00736	0	validation
HDI:00034586	HERB:H00631	DRUG:D00849	0	validation
HDI:00034587	HERB:H00247	DRUG:D00849	0	validation
HDI:00034588	HERB:H00587	DRUG:D00849	0	validation
HDI:00034589	HERB:H00968	DRUG:D00849	0	validation
HDI:00034590	HERB:H00871	DRUG:D00849	0	validation
HDI:00034591	HERB:H00352	DRUG:D00849	0	validation
HDI:00034592	HERB:H00584	DRUG:D00849	0	validation
HDI:00034593	HERB:H00150	DRUG:D00849	0	validation
HDI:00034594	HERB:H00722	DRUG:D00849	0	validation
HDI:00034595	HERB:H00598	DRUG:D00849	0	validation
HDI:00034596	HERB:H00678	DRUG:D00501	0	validation
HDI:00034597	HERB:H00678	DRUG:D00936	0	validation
HDI:00034598	HERB:H00678	DRUG:D00803	0	validation
HDI:00034599	HERB:H00678	DRUG:D00423	0	validation
HDI:00034600	HERB:H00678	DRUG:D00355	0	validation
HDI:00034601	HERB:H00678	DRUG:D01222	0	validation
HDI:00034602	HERB:H00678	DRUG:D00529	0	validation
HDI:00034603	HERB:H00678	DRUG:D00927	0	validation
HDI:00034604	HERB:H00678	DRUG:D00975	0	validation
HDI:00034605	HERB:H00678	DRUG:D01478	0	validation
HDI:00034606	HERB:H00626	DRUG:D00085	0	validation
HDI:00034607	HERB:H00441	DRUG:D00293	0	validation
HDI:00034608	HERB:H00619	DRUG:D00884	0	validation
HDI:00034609	HERB:H00492	DRUG:D00638	0	validation
HDI:00034610	HERB:H01121	DRUG:D00224	0	validation
HDI:00034611	HERB:H00634	DRUG:D00736	0	validation
HDI:00034612	HERB:H00673	DRUG:D00864	0	validation
HDI:00034613	HERB:H00537	DRUG:D00852	0	validation
HDI:00034614	HERB:H00965	DRUG:D01005	0	validation
HDI:00034615	HERB:H00021	DRUG:D01311	0	validation
HDI:00034616	HERB:H00678	DRUG:D00215	0	train
HDI:00034617	HERB:H00678	DRUG:D00143	0	test
HDI:00034618	HERB:H00678	DRUG:D00861	0	test
HDI:00034619	HERB:H00678	DRUG:D00124	0	test
HDI:00034620	HERB:H00678	DRUG:D00730	0	test
HDI:00034621	HERB:H00678	DRUG:D01065	0	test
HDI:00034622	HERB:H00678	DRUG:D00254	0	test
HDI:00034623	HERB:H00678	DRUG:D01095	0	test
HDI:00034624	HERB:H00678	DRUG:D00098	0	test
HDI:00034625	HERB:H00678	DRUG:D00393	0	test
HDI:00034626	HERB:H00678	DRUG:D00744	0	test
HDI:00034627	HERB:H00238	DRUG:D01042	0	test
HDI:00034628	HERB:H00230	DRUG:D01042	0	test
HDI:00034629	HERB:H00784	DRUG:D01042	0	test
HDI:00034630	HERB:H00035	DRUG:D01042	0	test
HDI:00034631	HERB:H00394	DRUG:D01042	0	test
HDI:00034632	HERB:H00633	DRUG:D01042	0	test
HDI:00034633	HERB:H01139	DRUG:D01042	0	test
HDI:00034634	HERB:H00541	DRUG:D01042	0	test
HDI:00034635	HERB:H00036	DRUG:D01042	0	test
HDI:00034636	HERB:H00143	DRUG:D01042	0	test
HDI:00034637	HERB:H00615	DRUG:D01046	0	train
HDI:00034638	HERB:H00678	DRUG:D00796	0	test
HDI:00034639	HERB:H00678	DRUG:D00484	0	test
HDI:00034640	HERB:H00678	DRUG:D00962	0	test
HDI:00034641	HERB:H00678	DRUG:D00002	0	test
HDI:00034642	HERB:H00678	DRUG:D00872	0	test
HDI:00034643	HERB:H00678	DRUG:D00353	0	test
HDI:00034644	HERB:H00678	DRUG:D00895	0	test
HDI:00034645	HERB:H00678	DRUG:D01164	0	test
HDI:00034646	HERB:H00678	DRUG:D00445	0	test
HDI:00034647	HERB:H00678	DRUG:D01351	0	test
HDI:00034648	HERB:H00446	DRUG:D00993	0	test
HDI:00034649	HERB:H00971	DRUG:D01111	0	test
HDI:00034650	HERB:H01046	DRUG:D01083	0	test
HDI:00034651	HERB:H01085	DRUG:D01324	0	test
HDI:00034652	HERB:H00842	DRUG:D00872	0	test
HDI:00034653	HERB:H00894	DRUG:D01324	0	test
HDI:00034654	HERB:H00312	DRUG:D00467	0	test
HDI:00034655	HERB:H00253	DRUG:D01199	0	test
HDI:00034656	HERB:H00992	DRUG:D00513	0	test
HDI:00034657	HERB:H00487	DRUG:D00586	0	test
HDI:00034658	HERB:H00678	DRUG:D00310	0	train
HDI:00034659	HERB:H00681	DRUG:D00575	0	train
HDI:00034660	HERB:H00811	DRUG:D00090	0	train
HDI:00034661	HERB:H00681	DRUG:D00290	0	train
HDI:00034662	HERB:H00681	DRUG:D00451	0	train
HDI:00034663	HERB:H00681	DRUG:D01077	0	train
HDI:00034664	HERB:H00681	DRUG:D00087	0	train
HDI:00034665	HERB:H00681	DRUG:D00716	0	train
HDI:00034666	HERB:H00681	DRUG:D00058	0	validation
HDI:00034667	HERB:H00681	DRUG:D00632	0	validation
HDI:00034668	HERB:H00681	DRUG:D00709	0	validation
HDI:00034669	HERB:H00681	DRUG:D00012	0	validation
HDI:00034670	HERB:H00681	DRUG:D00529	0	validation
HDI:00034671	HERB:H00681	DRUG:D00975	0	validation
HDI:00034672	HERB:H00681	DRUG:D00820	0	validation
HDI:00034673	HERB:H00681	DRUG:D01224	0	validation
HDI:00034674	HERB:H00681	DRUG:D01023	0	validation
HDI:00034675	HERB:H00681	DRUG:D00610	0	validation
HDI:00034676	HERB:H00779	DRUG:D00756	0	validation
HDI:00034677	HERB:H00729	DRUG:D00756	0	validation
HDI:00034678	HERB:H01000	DRUG:D00756	0	validation
HDI:00034679	HERB:H00816	DRUG:D00756	0	validation
HDI:00034680	HERB:H01083	DRUG:D00756	0	validation
HDI:00034681	HERB:H00982	DRUG:D00756	0	validation
HDI:00034682	HERB:H00239	DRUG:D00756	0	validation
HDI:00034683	HERB:H00185	DRUG:D00756	0	validation
HDI:00034684	HERB:H00756	DRUG:D00756	0	validation
HDI:00034685	HERB:H00492	DRUG:D00756	0	validation
HDI:00034686	HERB:H00681	DRUG:D01011	0	train
HDI:00034687	HERB:H00681	DRUG:D01308	0	test
HDI:00034688	HERB:H00681	DRUG:D00882	0	test
HDI:00034689	HERB:H00681	DRUG:D01131	0	test
HDI:00034690	HERB:H00681	DRUG:D00031	0	test
HDI:00034691	HERB:H00681	DRUG:D00585	0	test
HDI:00034692	HERB:H00681	DRUG:D00914	0	test
HDI:00034693	HERB:H00681	DRUG:D00750	0	test
HDI:00034694	HERB:H00681	DRUG:D00189	0	test
HDI:00034695	HERB:H00681	DRUG:D00292	0	test
HDI:00034696	HERB:H00681	DRUG:D00993	0	test
HDI:00034697	HERB:H00874	DRUG:D01042	0	test
HDI:00034698	HERB:H00434	DRUG:D01042	0	test
HDI:00034699	HERB:H00491	DRUG:D01042	0	test
HDI:00034700	HERB:H00917	DRUG:D01042	0	test
HDI:00034701	HERB:H00842	DRUG:D01042	0	test
HDI:00034702	HERB:H00547	DRUG:D01042	0	test
HDI:00034703	HERB:H01115	DRUG:D01042	0	test
HDI:00034704	HERB:H00296	DRUG:D01042	0	test
HDI:00034705	HERB:H00446	DRUG:D01042	0	test
HDI:00034706	HERB:H00871	DRUG:D01042	0	test
HDI:00034707	HERB:H00584	DRUG:D01138	0	train
HDI:00034708	HERB:H00682	DRUG:D01020	0	train
HDI:00034709	HERB:H00480	DRUG:D00245	0	train
HDI:00034710	HERB:H00397	DRUG:D00291	0	train
HDI:00034711	HERB:H00682	DRUG:D00558	0	train
HDI:00034712	HERB:H00497	DRUG:D00070	0	train
HDI:00034713	HERB:H00684	DRUG:D00105	0	train
HDI:00034714	HERB:H00684	DRUG:D00976	0	test
HDI:00034715	HERB:H00684	DRUG:D00596	0	test
HDI:00034716	HERB:H00684	DRUG:D01376	0	test
HDI:00034717	HERB:H00684	DRUG:D00359	0	test
HDI:00034718	HERB:H00684	DRUG:D01047	0	test
HDI:00034719	HERB:H00684	DRUG:D00750	0	test
HDI:00034720	HERB:H00684	DRUG:D01100	0	test
HDI:00034721	HERB:H00684	DRUG:D00605	0	test
HDI:00034722	HERB:H00684	DRUG:D00378	0	test
HDI:00034723	HERB:H00684	DRUG:D00052	0	test
HDI:00034724	HERB:H00988	DRUG:D00191	0	test
HDI:00034725	HERB:H00787	DRUG:D00191	0	test
HDI:00034726	HERB:H00191	DRUG:D00191	0	test
HDI:00034727	HERB:H01083	DRUG:D00191	0	test
HDI:00034728	HERB:H01066	DRUG:D00191	0	test
HDI:00034729	HERB:H00256	DRUG:D00191	0	test
HDI:00034730	HERB:H00768	DRUG:D00191	0	test
HDI:00034731	HERB:H00834	DRUG:D00191	0	test
HDI:00034732	HERB:H01111	DRUG:D00191	0	test
HDI:00034733	HERB:H00260	DRUG:D00191	0	test
HDI:00034734	HERB:H00684	DRUG:D00659	0	train
HDI:00034735	HERB:H00625	DRUG:D00263	0	train
HDI:00034736	HERB:H00684	DRUG:D00995	0	test
HDI:00034737	HERB:H00684	DRUG:D01096	0	test
HDI:00034738	HERB:H00684	DRUG:D00730	0	test
HDI:00034739	HERB:H00684	DRUG:D01467	0	test
HDI:00034740	HERB:H00684	DRUG:D00254	0	test
HDI:00034741	HERB:H00684	DRUG:D00409	0	test
HDI:00034742	HERB:H00684	DRUG:D00017	0	test
HDI:00034743	HERB:H00684	DRUG:D00734	0	test
HDI:00034744	HERB:H00684	DRUG:D00446	0	test
HDI:00034745	HERB:H00684	DRUG:D00623	0	test
HDI:00034746	HERB:H00441	DRUG:D00284	0	test
HDI:00034747	HERB:H00092	DRUG:D00284	0	test
HDI:00034748	HERB:H00132	DRUG:D00284	0	test
HDI:00034749	HERB:H00748	DRUG:D00284	0	test
HDI:00034750	HERB:H00784	DRUG:D00284	0	test
HDI:00034751	HERB:H00075	DRUG:D00284	0	test
HDI:00034752	HERB:H00244	DRUG:D00284	0	test
HDI:00034753	HERB:H01129	DRUG:D00284	0	test
HDI:00034754	HERB:H00657	DRUG:D00284	0	test
HDI:00034755	HERB:H00752	DRUG:D00284	0	test
HDI:00034756	HERB:H00548	DRUG:D00315	0	train
HDI:00034757	HERB:H01106	DRUG:D00345	0	train
HDI:00034758	HERB:H00684	DRUG:D00943	0	train
HDI:00034759	HERB:H00237	DRUG:D00551	0	train
HDI:00034760	HERB:H00970	DRUG:D00630	0	train
HDI:00034761	HERB:H00684	DRUG:D00230	0	train
HDI:00034762	HERB:H00684	DRUG:D00012	0	validation
HDI:00034763	HERB:H00684	DRUG:D00587	0	validation
HDI:00034764	HERB:H00684	DRUG:D00287	0	validation
HDI:00034765	HERB:H00684	DRUG:D00820	0	validation
HDI:00034766	HERB:H00684	DRUG:D00022	0	validation
HDI:00034767	HERB:H00684	DRUG:D00638	0	validation
HDI:00034768	HERB:H00684	DRUG:D00909	0	validation
HDI:00034769	HERB:H00684	DRUG:D01367	0	validation
HDI:00034770	HERB:H00684	DRUG:D01084	0	validation
HDI:00034771	HERB:H00684	DRUG:D01458	0	validation
HDI:00034772	HERB:H01024	DRUG:D00849	0	validation
HDI:00034773	HERB:H00147	DRUG:D00849	0	validation
HDI:00034774	HERB:H00994	DRUG:D00849	0	validation
HDI:00034775	HERB:H00809	DRUG:D00849	0	validation
HDI:00034776	HERB:H00936	DRUG:D00849	0	validation
HDI:00034777	HERB:H01003	DRUG:D00849	0	validation
HDI:00034778	HERB:H01153	DRUG:D00849	0	validation
HDI:00034779	HERB:H00126	DRUG:D00849	0	validation
HDI:00034780	HERB:H00873	DRUG:D00849	0	validation
HDI:00034781	HERB:H00480	DRUG:D00849	0	validation
HDI:00034782	HERB:H00493	DRUG:D01471	0	train
HDI:00034783	HERB:H00685	DRUG:D00863	0	train
HDI:00034784	HERB:H00492	DRUG:D00213	0	train
HDI:00034785	HERB:H00685	DRUG:D00792	0	train
HDI:00034786	HERB:H00685	DRUG:D00614	0	validation
HDI:00034787	HERB:H00685	DRUG:D00737	0	validation
HDI:00034788	HERB:H00685	DRUG:D00672	0	validation
HDI:00034789	HERB:H00685	DRUG:D00085	0	validation
HDI:00034790	HERB:H00685	DRUG:D00852	0	validation
HDI:00034791	HERB:H00685	DRUG:D00173	0	validation
HDI:00034792	HERB:H00685	DRUG:D00209	0	validation
HDI:00034793	HERB:H00685	DRUG:D00552	0	validation
HDI:00034794	HERB:H00685	DRUG:D00224	0	validation
HDI:00034795	HERB:H00685	DRUG:D01294	0	validation
HDI:00034796	HERB:H00970	DRUG:D00271	0	validation
HDI:00034797	HERB:H00435	DRUG:D00271	0	validation
HDI:00034798	HERB:H00717	DRUG:D00271	0	validation
HDI:00034799	HERB:H00784	DRUG:D00271	0	validation
HDI:00034800	HERB:H00165	DRUG:D00271	0	validation
HDI:00034801	HERB:H01130	DRUG:D00271	0	validation
HDI:00034802	HERB:H00626	DRUG:D00271	0	validation
HDI:00034803	HERB:H00927	DRUG:D00271	0	validation
HDI:00034804	HERB:H00394	DRUG:D00271	0	validation
HDI:00034805	HERB:H00161	DRUG:D00271	0	validation
HDI:00034806	HERB:H00685	DRUG:D00969	0	train
HDI:00034807	HERB:H00198	DRUG:D00774	0	train
HDI:00034808	HERB:H00685	DRUG:D00621	0	validation
HDI:00034809	HERB:H00685	DRUG:D00787	0	validation
HDI:00034810	HERB:H00685	DRUG:D01466	0	validation
HDI:00034811	HERB:H00685	DRUG:D00782	0	validation
HDI:00034812	HERB:H00685	DRUG:D00195	0	validation
HDI:00034813	HERB:H00685	DRUG:D00200	0	validation
HDI:00034814	HERB:H00685	DRUG:D00293	0	validation
HDI:00034815	HERB:H00685	DRUG:D01122	0	validation
HDI:00034816	HERB:H00685	DRUG:D00336	0	validation
HDI:00034817	HERB:H00685	DRUG:D01458	0	validation
HDI:00034818	HERB:H01131	DRUG:D00756	0	validation
HDI:00034819	HERB:H00191	DRUG:D00782	0	validation
HDI:00034820	HERB:H00663	DRUG:D01173	0	validation
HDI:00034821	HERB:H00941	DRUG:D00632	0	validation
HDI:00034822	HERB:H01080	DRUG:D00552	0	validation
HDI:00034823	HERB:H00761	DRUG:D00121	0	validation
HDI:00034824	HERB:H01143	DRUG:D00365	0	validation
HDI:00034825	HERB:H01135	DRUG:D00702	0	validation
HDI:00034826	HERB:H01028	DRUG:D00141	0	validation
HDI:00034827	HERB:H00266	DRUG:D00224	0	validation
HDI:00034828	HERB:H00685	DRUG:D00151	0	test
HDI:00034829	HERB:H00685	DRUG:D00905	0	test
HDI:00034830	HERB:H00685	DRUG:D00139	0	test
HDI:00034831	HERB:H00685	DRUG:D01470	0	test
HDI:00034832	HERB:H00685	DRUG:D00388	0	test
HDI:00034833	HERB:H00685	DRUG:D01265	0	test
HDI:00034834	HERB:H00685	DRUG:D00954	0	test
HDI:00034835	HERB:H00685	DRUG:D00658	0	test
HDI:00034836	HERB:H00685	DRUG:D00233	0	test
HDI:00034837	HERB:H00685	DRUG:D00178	0	test
HDI:00034838	HERB:H01032	DRUG:D00932	0	test
HDI:00034839	HERB:H00569	DRUG:D00932	0	test
HDI:00034840	HERB:H00936	DRUG:D00932	0	test
HDI:00034841	HERB:H01011	DRUG:D00932	0	test
HDI:00034842	HERB:H00487	DRUG:D00932	0	test
HDI:00034843	HERB:H00409	DRUG:D00932	0	test
HDI:00034844	HERB:H00854	DRUG:D00932	0	test
HDI:00034845	HERB:H00600	DRUG:D00932	0	test
HDI:00034846	HERB:H00765	DRUG:D00932	0	test
HDI:00034847	HERB:H00117	DRUG:D00932	0	test
HDI:00034848	HERB:H01092	DRUG:D00387	0	train
HDI:00034849	HERB:H00788	DRUG:D00542	0	train
HDI:00034850	HERB:H00595	DRUG:D00551	0	train
HDI:00034851	HERB:H00689	DRUG:D00355	0	validation
HDI:00034852	HERB:H00689	DRUG:D01280	0	validation
HDI:00034853	HERB:H00689	DRUG:D00849	0	validation
HDI:00034854	HERB:H00689	DRUG:D01073	0	validation
HDI:00034855	HERB:H00689	DRUG:D00250	0	validation
HDI:00034856	HERB:H00689	DRUG:D00552	0	validation
HDI:00034857	HERB:H00689	DRUG:D00004	0	validation
HDI:00034858	HERB:H00689	DRUG:D00909	0	validation
HDI:00034859	HERB:H00689	DRUG:D00927	0	validation
HDI:00034860	HERB:H00689	DRUG:D00141	0	validation
HDI:00034861	HERB:H00001	DRUG:D00594	0	validation
HDI:00034862	HERB:H01116	DRUG:D00594	0	validation
HDI:00034863	HERB:H00295	DRUG:D00594	0	validation
HDI:00034864	HERB:H00653	DRUG:D00594	0	validation
HDI:00034865	HERB:H00891	DRUG:D00594	0	validation
HDI:00034866	HERB:H00690	DRUG:D00594	0	validation
HDI:00034867	HERB:H00526	DRUG:D00594	0	validation
HDI:00034868	HERB:H00928	DRUG:D00594	0	validation
HDI:00034869	HERB:H00906	DRUG:D00594	0	validation
HDI:00034870	HERB:H00757	DRUG:D00594	0	validation
HDI:00034871	HERB:H00689	DRUG:D01154	0	train
HDI:00034872	HERB:H00689	DRUG:D00314	0	train
HDI:00034873	HERB:H00689	DRUG:D01180	0	train
HDI:00034874	HERB:H01147	DRUG:D01217	0	train
HDI:00034875	HERB:H00352	DRUG:D00043	0	train
HDI:00034876	HERB:H01141	DRUG:D00090	0	train
HDI:00034877	HERB:H00690	DRUG:D00122	0	train
HDI:00034878	HERB:H00635	DRUG:D00291	0	train
HDI:00034879	HERB:H00690	DRUG:D00740	0	train
HDI:00034880	HERB:H00690	DRUG:D00326	0	train
HDI:00034881	HERB:H00400	DRUG:D00508	0	train
HDI:00034882	HERB:H00109	DRUG:D00511	0	train
HDI:00034883	HERB:H00690	DRUG:D00800	0	test
HDI:00034884	HERB:H00690	DRUG:D00109	0	test
HDI:00034885	HERB:H00690	DRUG:D01032	0	test
HDI:00034886	HERB:H00690	DRUG:D00367	0	test
HDI:00034887	HERB:H00690	DRUG:D00988	0	test
HDI:00034888	HERB:H00690	DRUG:D01324	0	test
HDI:00034889	HERB:H00690	DRUG:D00404	0	test
HDI:00034890	HERB:H00690	DRUG:D01265	0	test
HDI:00034891	HERB:H00690	DRUG:D00176	0	test
HDI:00034892	HERB:H00690	DRUG:D01107	0	test
HDI:00034893	HERB:H00169	DRUG:D00611	0	test
HDI:00034894	HERB:H00026	DRUG:D00611	0	test
HDI:00034895	HERB:H00853	DRUG:D00611	0	test
HDI:00034896	HERB:H00925	DRUG:D00611	0	test
HDI:00034897	HERB:H00559	DRUG:D00611	0	test
HDI:00034898	HERB:H00089	DRUG:D00611	0	test
HDI:00034899	HERB:H01101	DRUG:D00611	0	test
HDI:00034900	HERB:H01068	DRUG:D00611	0	test
HDI:00034901	HERB:H01031	DRUG:D00611	0	test
HDI:00034902	HERB:H01086	DRUG:D00611	0	test
HDI:00034903	HERB:H00690	DRUG:D00320	0	train
HDI:00034904	HERB:H00690	DRUG:D00689	0	train
HDI:00034905	HERB:H00690	DRUG:D00132	0	validation
HDI:00034906	HERB:H00690	DRUG:D00119	0	validation
HDI:00034907	HERB:H00690	DRUG:D00864	0	validation
HDI:00034908	HERB:H00690	DRUG:D00702	0	validation
HDI:00034909	HERB:H00690	DRUG:D00632	0	validation
HDI:00034910	HERB:H00690	DRUG:D00293	0	validation
HDI:00034911	HERB:H00690	DRUG:D00709	0	validation
HDI:00034912	HERB:H00690	DRUG:D00501	0	validation
HDI:00034913	HERB:H00690	DRUG:D00055	0	validation
HDI:00034914	HERB:H00690	DRUG:D00652	0	validation
HDI:00034915	HERB:H00969	DRUG:D00799	0	validation
HDI:00034916	HERB:H01064	DRUG:D00799	0	validation
HDI:00034917	HERB:H01155	DRUG:D00799	0	validation
HDI:00034918	HERB:H00450	DRUG:D00799	0	validation
HDI:00034919	HERB:H01070	DRUG:D00799	0	validation
HDI:00034920	HERB:H00971	DRUG:D00799	0	validation
HDI:00034921	HERB:H00491	DRUG:D00799	0	validation
HDI:00034922	HERB:H00712	DRUG:D00799	0	validation
HDI:00034923	HERB:H00020	DRUG:D00799	0	validation
HDI:00034924	HERB:H00140	DRUG:D00799	0	validation
HDI:00034925	HERB:H00690	DRUG:D01182	0	train
HDI:00034926	HERB:H00870	DRUG:D00968	0	train
HDI:00034927	HERB:H00690	DRUG:D00286	0	test
HDI:00034928	HERB:H00690	DRUG:D01489	0	test
HDI:00034929	HERB:H00690	DRUG:D00571	0	test
HDI:00034930	HERB:H00690	DRUG:D00086	0	test
HDI:00034931	HERB:H00690	DRUG:D00730	0	test
HDI:00034932	HERB:H00690	DRUG:D00993	0	test
HDI:00034933	HERB:H00690	DRUG:D00409	0	test
HDI:00034934	HERB:H00690	DRUG:D00516	0	test
HDI:00034935	HERB:H00690	DRUG:D00005	0	test
HDI:00034936	HERB:H00690	DRUG:D00081	0	test
HDI:00034937	HERB:H00733	DRUG:D01036	0	test
HDI:00034938	HERB:H00235	DRUG:D01036	0	test
HDI:00034939	HERB:H00518	DRUG:D01036	0	test
HDI:00034940	HERB:H00202	DRUG:D01036	0	test
HDI:00034941	HERB:H01127	DRUG:D01036	0	test
HDI:00034942	HERB:H01053	DRUG:D01036	0	test
HDI:00034943	HERB:H01060	DRUG:D01036	0	test
HDI:00034944	HERB:H00214	DRUG:D01036	0	test
HDI:00034945	HERB:H01023	DRUG:D01036	0	test
HDI:00034946	HERB:H00604	DRUG:D01036	0	test
HDI:00034947	HERB:H00927	DRUG:D01052	0	train
HDI:00034948	HERB:H00690	DRUG:D00869	0	train
HDI:00034949	HERB:H00121	DRUG:D01061	0	train
HDI:00034950	HERB:H00690	DRUG:D01225	0	train
HDI:00034951	HERB:H01132	DRUG:D01217	0	train
HDI:00034952	HERB:H00690	DRUG:D00904	0	validation
HDI:00034953	HERB:H00690	DRUG:D00423	0	validation
HDI:00034954	HERB:H00690	DRUG:D01188	0	validation
HDI:00034955	HERB:H00690	DRUG:D00972	0	validation
HDI:00034956	HERB:H00690	DRUG:D00224	0	validation
HDI:00034957	HERB:H00690	DRUG:D01204	0	validation
HDI:00034958	HERB:H00690	DRUG:D00546	0	validation
HDI:00034959	HERB:H00690	DRUG:D00355	0	validation
HDI:00034960	HERB:H00690	DRUG:D01466	0	validation
HDI:00034961	HERB:H00690	DRUG:D00552	0	validation
HDI:00034962	HERB:H00285	DRUG:D01455	0	validation
HDI:00034963	HERB:H00788	DRUG:D01455	0	validation
HDI:00034964	HERB:H01083	DRUG:D01455	0	validation
HDI:00034965	HERB:H00541	DRUG:D01455	0	validation
HDI:00034966	HERB:H00440	DRUG:D01455	0	validation
HDI:00034967	HERB:H00600	DRUG:D01455	0	validation
HDI:00034968	HERB:H00597	DRUG:D01455	0	validation
HDI:00034969	HERB:H00534	DRUG:D01455	0	validation
HDI:00034970	HERB:H00169	DRUG:D01455	0	validation
HDI:00034971	HERB:H00652	DRUG:D01455	0	validation
HDI:00034972	HERB:H00780	DRUG:D01465	0	train
HDI:00034973	HERB:H00533	DRUG:D00245	0	train
HDI:00034974	HERB:H00692	DRUG:D01208	0	train
HDI:00034975	HERB:H00692	DRUG:D01497	0	train
HDI:00034976	HERB:H01056	DRUG:D00010	0	train
HDI:00034977	HERB:H00571	DRUG:D00038	0	train
HDI:00034978	HERB:H00972	DRUG:D00078	0	train
HDI:00034979	HERB:H00696	DRUG:D00883	0	train
HDI:00034980	HERB:H01127	DRUG:D00420	0	train
HDI:00034981	HERB:H00696	DRUG:D00468	0	train
HDI:00034982	HERB:H00696	DRUG:D00240	0	train
HDI:00034983	HERB:H00149	DRUG:D00700	0	train
HDI:00034984	HERB:H00696	DRUG:D01321	0	train
HDI:00034985	HERB:H00090	DRUG:D00073	0	train
HDI:00034986	HERB:H00836	DRUG:D00090	0	train
HDI:00034987	HERB:H00699	DRUG:D00618	0	train
HDI:00034988	HERB:H00150	DRUG:D00149	0	train
HDI:00034989	HERB:H00699	DRUG:D01228	0	train
HDI:00034990	HERB:H00699	DRUG:D00276	0	train
HDI:00034991	HERB:H00699	DRUG:D01105	0	train
