pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
102949	DB00953|DB01224	DB01224	DB00953	training
102950	DB00471|DB01224	DB01224	DB00471	test
102951	DB01224|DB01238	DB01224	DB01238	training
102952	DB01224|DB04896	DB01224	DB04896	training
102953	DB01224|DB01273	DB01224	DB01273	training
102954	DB01224|DB01261	DB01224	DB01261	training
102955	DB01224|DB01270	DB01224	DB01270	training
102956	DB00980|DB01224	DB01224	DB00980	training
102957	DB01224|DB06273	DB01224	DB06273	test
102958	DB01224|DB06209	DB01224	DB06209	validation
102959	DB01224|DB01609	DB01224	DB01609	training
102960	DB01224|DB05271	DB01224	DB05271	training
102961	DB01046|DB01224	DB01224	DB01046	training
102962	DB01224|DB06218	DB01224	DB06218	training
102963	DB01224|DB06413	DB01224	DB06413	training
102964	DB01224|DB04868	DB01224	DB04868	training
102965	DB01224|DB01267	DB01224	DB01267	training
102966	DB01224|DB01255	DB01224	DB01255	training
102967	DB01224|DB08904	DB01224	DB08904	training
102968	DB01224|DB06589	DB01224	DB06589	training
102969	DB01224|DB06817	DB01224	DB06817	test
102970	DB01224|DB06207	DB01224	DB06207	training
102971	DB01224|DB06700	DB01224	DB06700	training
102972	DB00413|DB01224	DB01224	DB00413	training
102973	DB01224|DB06216	DB01224	DB06216	training
102974	DB01224|DB06204	DB01224	DB06204	validation
102975	DB01224|DB06702	DB01224	DB06702	validation
102976	DB01224|DB05332	DB01224	DB05332	validation
102977	DB01224|DB05351	DB01224	DB05351	test
102978	DB00062|DB01224	DB01224	DB00062	test
102979	DB01224|DB05679	DB01224	DB05679	training
102980	DB01224|DB08860	DB01224	DB08860	training
102981	DB01224|DB06637	DB01224	DB06637	training
102982	DB01224|DB06643	DB01224	DB06643	training
102983	DB00437|DB01306	DB01306	DB00437	training
102984	DB00404|DB01306	DB01306	DB00404	validation
102985	DB00770|DB01306	DB01306	DB00770	training
102986	DB00915|DB01306	DB01306	DB00915	test
102987	DB00594|DB01306	DB01306	DB00594	training
102988	DB01223|DB01306	DB01306	DB01223	training
102989	DB01118|DB01306	DB01306	DB01118	training
102990	DB00321|DB01306	DB01306	DB00321	validation
102991	DB01109|DB01306	DB01306	DB01109	training
102992	DB01275|DB01306	DB01306	DB01275	training
102993	DB00999|DB01306	DB01306	DB00999	training
102994	DB00956|DB01306	DB01306	DB00956	training
102995	DB00741|DB01306	DB01306	DB00741	training
102996	DB01306|DB01611	DB01306	DB01611	training
102997	DB00557|DB01306	DB01306	DB00557	test
102998	DB01050|DB01306	DB01306	DB01050	training
102999	DB00458|DB01306	DB01306	DB00458	training
103000	DB00808|DB01306	DB01306	DB00808	training
103001	DB00328|DB01306	DB01306	DB00328	training
103002	DB01306|DB09401	DB01306	DB09401	training
103003	DB00883|DB01306	DB01306	DB00883	training
103004	DB01026|DB01306	DB01306	DB01026	test
103005	DB01009|DB01306	DB01306	DB01009	training
103006	DB00598|DB01306	DB01306	DB00598	validation
103007	DB01306|DB15823	DB01306	DB15823	training
103008	DB00581|DB01306	DB01306	DB00581	training
103009	DB00650|DB01306	DB01306	DB00650	training
103010	DB00367|DB01306	DB01306	DB00367	training
103011	DB01235|DB01306	DB01306	DB01235	training
103012	DB00281|DB01306	DB01306	DB00281	training
103013	DB00836|DB01306	DB01306	DB00836	training
103014	DB00186|DB01306	DB01306	DB00186	training
103015	DB00227|DB01306	DB01306	DB00227	training
103016	DB01306|DB14513	DB01306	DB14513	training
103017	DB01306|DB09104	DB01306	DB09104	validation
103018	DB01306|DB01377	DB01306	DB01377	validation
103019	DB00737|DB01306	DB01306	DB00737	training
103020	DB01065|DB01306	DB01306	DB01065	test
103021	DB01042|DB01306	DB01306	DB01042	test
103022	DB01043|DB01306	DB01306	DB01043	training
103023	DB00454|DB01306	DB01306	DB00454	validation
103024	DB00371|DB01306	DB01306	DB00371	training
103025	DB00331|DB01306	DB01306	DB00331	training
103026	DB00333|DB01306	DB01306	DB00333	training
103027	DB00763|DB01306	DB01306	DB00763	test
103028	DB00423|DB01306	DB01306	DB00423	validation
103029	DB00563|DB01306	DB01306	DB00563	training
103030	DB00422|DB01306	DB01306	DB00422	training
103031	DB00959|DB01306	DB01306	DB00959	training
103032	DB01233|DB01306	DB01306	DB01233	test
103033	DB00524|DB01306	DB01306	DB00524	training
103034	DB00264|DB01306	DB01306	DB00264	validation
103035	DB00916|DB01306	DB01306	DB00916	training
103036	DB01306|DB06148	DB01306	DB06148	training
103037	DB01110|DB01306	DB01306	DB01110	training
103038	DB00683|DB01306	DB01306	DB00683	training
103039	DB00211|DB01306	DB01306	DB00211	training
103040	DB01017|DB01306	DB01306	DB01017	training
103041	DB00350|DB01306	DB01306	DB00350	test
103042	DB00295|DB01306	DB01306	DB00295	validation
103043	DB00332|DB01306	DB01306	DB00332	training
103044	DB01203|DB01306	DB01306	DB01203	training
103045	DB00788|DB01306	DB01306	DB00788	training
103046	DB01306|DB12293	DB01306	DB12293	training
103047	DB00627|DB01306	DB01306	DB00627	training
103048	DB00622|DB01306	DB01306	DB00622	training
103049	DB01115|DB01306	DB01306	DB01115	test
103050	DB00368|DB01306	DB01306	DB00368	validation
103051	DB00540|DB01306	DB01306	DB00540	training
103052	DB00646|DB01306	DB01306	DB00646	training
103053	DB00104|DB01306	DB01306	DB00104	validation
103054	DB01165|DB01306	DB01306	DB01165	test
103055	DB00338|DB01306	DB01306	DB00338	training
103056	DB00842|DB01306	DB01306	DB00842	training
103057	DB00497|DB01306	DB01306	DB00497	training
103058	DB01306|DB09140	DB01306	DB09140	training
103059	DB01192|DB01306	DB01306	DB01192	training
103060	DB00107|DB01306	DB01306	DB00107	training
103061	DB00738|DB01306	DB01306	DB00738	test
103062	DB00806|DB01306	DB01306	DB00806	test
103063	DB00850|DB01306	DB01306	DB00850	training
103064	DB01306|DB01438	DB01306	DB01438	test
103065	DB00946|DB01306	DB01306	DB00946	test
103066	DB00388|DB01306	DB01306	DB00388	training
103067	DB00252|DB01306	DB01306	DB00252	training
103068	DB01022|DB01306	DB01306	DB01022	training
103069	DB00554|DB01306	DB01306	DB00554	test
103070	DB01306|DB14500	DB01306	DB14500	training
103071	DB00761|DB01306	DB01306	DB00761	training
103072	DB00457|DB01306	DB01306	DB00457	validation
103073	DB00860|DB01306	DB01306	DB00860	training
103074	DB00635|DB01306	DB01306	DB00635	training
103075	DB00794|DB01306	DB01306	DB00794	training
103076	DB01039|DB01306	DB01306	DB01039	test
103077	DB00433|DB01306	DB01306	DB00433	test
103078	DB00396|DB01306	DB01306	DB00396	training
103079	DB01069|DB01306	DB01306	DB01069	training
103080	DB01182|DB01306	DB01306	DB01182	validation
103081	DB00818|DB01306	DB01306	DB00818	training
103082	DB00647|DB01306	DB01306	DB00647	training
103083	DB00571|DB01306	DB01306	DB00571	training
103084	DB01240|DB01306	DB01306	DB01240	training
103085	DB01306|DB09141	DB01306	DB09141	training
103086	DB00852|DB01306	DB01306	DB00852	test
103087	DB01306|DB11097	DB01306	DB11097	training
103088	DB00545|DB01306	DB01306	DB00545	training
103089	DB00468|DB01306	DB01306	DB00468	validation
103090	DB00863|DB01306	DB01306	DB00863	validation
103091	DB00811|DB01306	DB01306	DB00811	training
103092	DB01045|DB01306	DB01306	DB01045	training
103093	DB00795|DB01306	DB01306	DB00795	training
103094	DB01306|DB09153	DB01306	DB09153	training
103095	DB01306|DB09072	DB01306	DB09072	training
103096	DB00489|DB01306	DB01306	DB00489	training
103097	DB00421|DB01306	DB01306	DB00421	training
103098	DB00762|DB01306	DB01306	DB00762	training
103099	DB00678|DB01306	DB01306	DB00678	test
103100	DB00244|DB01306	DB01306	DB00244	test
103101	DB00790|DB01306	DB01306	DB00790	training
103102	DB01306|DB11738	DB01306	DB11738	training
103103	DB01229|DB01306	DB01306	DB01229	validation
103104	DB01306|DB06149	DB01306	DB06149	training
103105	DB00697|DB01306	DB01306	DB00697	training
103106	DB00660|DB01306	DB01306	DB00660	training
103107	DB00649|DB01306	DB01306	DB00649	training
103108	DB01276|DB01306	DB01306	DB01276	training
103109	DB00334|DB01306	DB01306	DB00334	test
103110	DB01225|DB01306	DB01306	DB01225	training
103111	DB01306|DB06779	DB01306	DB06779	training
103112	DB00688|DB01306	DB01306	DB00688	training
103113	DB00709|DB01306	DB01306	DB00709	validation
103114	DB01306|DB01409	DB01306	DB01409	training
103115	DB00177|DB01306	DB01306	DB00177	training
103116	DB00377|DB01306	DB01306	DB00377	training
103117	DB00481|DB01306	DB01306	DB00481	training
103118	DB00268|DB01306	DB01306	DB00268	test
103119	DB00476|DB01306	DB01306	DB00476	training
103120	DB01006|DB01306	DB01306	DB01006	validation
103121	DB00912|DB01306	DB01306	DB00912	test
103122	DB00966|DB01306	DB01306	DB00966	validation
103123	DB00577|DB01306	DB01306	DB00577	validation
103124	DB01306|DB04854	DB01306	DB04854	training
103125	DB00910|DB01306	DB01306	DB00910	training
103126	DB00559|DB01306	DB01306	DB00559	training
103127	DB00060|DB01306	DB01306	DB00060	test
103128	DB00706|DB01306	DB01306	DB00706	training
103129	DB01306|DB11089	DB01306	DB11089	training
103130	DB01137|DB01306	DB01306	DB01137	test
103131	DB01029|DB01306	DB01306	DB01029	training
103132	DB00412|DB01306	DB01306	DB00412	validation
103133	DB01217|DB01306	DB01306	DB01217	test
103134	DB00503|DB01306	DB01306	DB00503	training
103135	DB00950|DB01306	DB01306	DB00950	training
103136	DB00471|DB01306	DB01306	DB00471	training
103137	DB01238|DB01306	DB01306	DB01238	validation
103138	DB01273|DB01306	DB01306	DB01273	training
103139	DB01257|DB01306	DB01306	DB01257	training
103140	DB01261|DB01306	DB01306	DB01261	training
103141	DB01270|DB01306	DB01306	DB01270	training
103142	DB00980|DB01306	DB01306	DB00980	training
103143	DB01306|DB06273	DB01306	DB06273	training
103144	DB01306|DB06209	DB01306	DB06209	training
103145	DB01306|DB01609	DB01306	DB01609	training
103146	DB01306|DB05271	DB01306	DB05271	training
103147	DB01046|DB01306	DB01306	DB01046	validation
103148	DB01306|DB06413	DB01306	DB06413	training
103149	DB01306|DB04868	DB01306	DB04868	test
103150	DB01267|DB01306	DB01306	DB01267	training
103151	DB01255|DB01306	DB01306	DB01255	training
103152	DB01306|DB06210	DB01306	DB06210	training
103153	DB01306|DB06589	DB01306	DB06589	training
103154	DB01306|DB06817	DB01306	DB06817	training
103155	DB01306|DB06700	DB01306	DB06700	training
103156	DB00413|DB01306	DB01306	DB00413	training
103157	DB01306|DB06204	DB01306	DB06204	test
103158	DB01306|DB05332	DB01306	DB05332	test
103159	DB01306|DB05351	DB01306	DB05351	test
103160	DB00062|DB01306	DB01306	DB00062	training
103161	DB01306|DB05679	DB01306	DB05679	training
103162	DB01306|DB08860	DB01306	DB08860	training
103163	DB01306|DB06643	DB01306	DB06643	training
103164	DB00437|DB00762	DB00762	DB00437	training
103165	DB00404|DB00762	DB00762	DB00404	training
103166	DB00305|DB00762	DB00762	DB00305	training
103167	DB00762|DB01118	DB00762	DB01118	training
103168	DB00321|DB00762	DB00762	DB00321	training
103169	DB00762|DB01109	DB00762	DB01109	validation
103170	DB00762|DB00999	DB00762	DB00999	training
103171	DB00762|DB00956	DB00762	DB00956	training
103172	DB00741|DB00762	DB00762	DB00741	training
103173	DB00557|DB00762	DB00762	DB00557	validation
103174	DB00762|DB01050	DB00762	DB01050	training
103175	DB00762|DB01181	DB00762	DB01181	training
103176	DB00762|DB00808	DB00762	DB00808	validation
103177	DB00762|DB09401	DB00762	DB09401	test
103178	DB00762|DB00883	DB00762	DB00883	training
103179	DB00762|DB01009	DB00762	DB01009	training
103180	DB00762|DB15823	DB00762	DB15823	training
103181	DB00581|DB00762	DB00762	DB00581	training
103182	DB00650|DB00762	DB00762	DB00650	training
103183	DB00281|DB00762	DB00762	DB00281	training
103184	DB00762|DB01206	DB00762	DB01206	training
103185	DB00762|DB00836	DB00762	DB00836	training
103186	DB00186|DB00762	DB00762	DB00186	training
103187	DB00227|DB00762	DB00762	DB00227	training
103188	DB00762|DB14513	DB00762	DB14513	training
103189	DB00762|DB09104	DB00762	DB09104	training
103190	DB00762|DB01377	DB00762	DB01377	validation
103191	DB00742|DB00762	DB00762	DB00742	training
103192	DB00762|DB01042	DB00762	DB01042	training
103193	DB00331|DB00762	DB00762	DB00331	training
103194	DB00333|DB00762	DB00762	DB00333	validation
103195	DB00563|DB00762	DB00762	DB00563	training
103196	DB00422|DB00762	DB00762	DB00422	training
103197	DB00762|DB00959	DB00762	DB00959	test
103198	DB00762|DB01233	DB00762	DB01233	training
103199	DB00264|DB00762	DB00762	DB00264	training
103200	DB00762|DB00916	DB00762	DB00916	test
103201	DB00683|DB00762	DB00762	DB00683	training
103202	DB00762|DB01017	DB00762	DB01017	training
103203	DB00295|DB00762	DB00762	DB00295	training
103204	DB00332|DB00762	DB00762	DB00332	validation
103205	DB00762|DB00788	DB00762	DB00788	test
103206	DB00762|DB01115	DB00762	DB01115	test
103207	DB00646|DB00762	DB00762	DB00646	training
103208	DB00104|DB00762	DB00762	DB00104	test
103209	DB00338|DB00762	DB00762	DB00338	training
103210	DB00762|DB11130	DB00762	DB11130	training
103211	DB00762|DB00842	DB00762	DB00842	training
103212	DB00497|DB00762	DB00762	DB00497	training
103213	DB00762|DB01174	DB00762	DB01174	training
103214	DB00762|DB00946	DB00762	DB00946	training
103215	DB00252|DB00762	DB00762	DB00252	training
103216	DB00762|DB14500	DB00762	DB14500	training
103217	DB00761|DB00762	DB00762	DB00761	validation
103218	DB00762|DB00860	DB00762	DB00860	training
103219	DB00635|DB00762	DB00762	DB00635	training
103220	DB00750|DB00762	DB00762	DB00750	training
103221	DB00762|DB01039	DB00762	DB01039	test
103222	DB00433|DB00762	DB00762	DB00433	training
103223	DB00762|DB01069	DB00762	DB01069	training
103224	DB00647|DB00762	DB00762	DB00647	test
103225	DB00571|DB00762	DB00762	DB00571	training
103226	DB00147|DB00762	DB00762	DB00147	training
103227	DB00762|DB00863	DB00762	DB00863	training
103228	DB00762|DB09512	DB00762	DB09512	training
103229	DB00762|DB09153	DB00762	DB09153	training
103230	DB00762|DB09072	DB00762	DB09072	training
103231	DB00421|DB00762	DB00762	DB00421	test
103232	DB00678|DB00762	DB00762	DB00678	training
103233	DB00244|DB00762	DB00762	DB00244	training
103234	DB00762|DB00790	DB00762	DB00790	test
103235	DB00762|DB01229	DB00762	DB01229	training
103236	DB00762|DB01030	DB00762	DB01030	training
103237	DB00334|DB00762	DB00762	DB00334	training
103238	DB00762|DB01225	DB00762	DB01225	training
103239	DB00762|DB06779	DB00762	DB06779	test
103240	DB00757|DB00762	DB00762	DB00757	training
103241	DB00688|DB00762	DB00762	DB00688	test
103242	DB00762|DB01409	DB00762	DB01409	test
103243	DB00177|DB00762	DB00762	DB00177	training
103244	DB00762|DB13144	DB00762	DB13144	training
103245	DB00377|DB00762	DB00762	DB00377	validation
103246	DB00476|DB00762	DB00762	DB00476	training
103247	DB00762|DB00966	DB00762	DB00966	training
103248	DB00577|DB00762	DB00762	DB00577	validation
103249	DB00706|DB00762	DB00762	DB00706	training
103250	DB00762|DB11089	DB00762	DB11089	training
103251	DB00762|DB01137	DB00762	DB01137	validation
103252	DB00762|DB01029	DB00762	DB01029	training
103253	DB00412|DB00762	DB00762	DB00412	training
103254	DB00762|DB00950	DB00762	DB00950	training
103255	DB00471|DB00762	DB00762	DB00471	training
103256	DB00762|DB00980	DB00762	DB00980	training
103257	DB00762|DB06287	DB00762	DB06287	training
103258	DB00762|DB06207	DB00762	DB06207	training
103259	DB00062|DB00762	DB00762	DB00062	training
103260	DB00762|DB11596	DB00762	DB11596	test
103261	DB00762|DB06643	DB00762	DB06643	training
103262	DB00058|DB00678	DB00678	DB00058	training
103263	DB00404|DB00678	DB00678	DB00404	training
103264	DB00678|DB00770	DB00678	DB00770	training
103265	DB00678|DB00915	DB00678	DB00915	training
103266	DB00594|DB00678	DB00678	DB00594	test
103267	DB00678|DB01118	DB00678	DB01118	training
103268	DB00321|DB00678	DB00678	DB00321	training
103269	DB00678|DB01109	DB00678	DB01109	test
103270	DB00678|DB01275	DB00678	DB01275	training
103271	DB00678|DB00999	DB00678	DB00999	training
103272	DB00678|DB00956	DB00678	DB00956	training
103273	DB00678|DB00741	DB00678	DB00741	training
103274	DB00678|DB09526	DB00678	DB09526	training
103275	DB00200|DB00678	DB00678	DB00200	training
103276	DB00678|DB01611	DB00678	DB01611	training
103277	DB00557|DB00678	DB00678	DB00557	test
103278	DB00678|DB01050	DB00678	DB01050	training
103279	DB00458|DB00678	DB00678	DB00458	training
103280	DB00678|DB00808	DB00678	DB00808	training
103281	DB00328|DB00678	DB00678	DB00328	test
103282	DB00034|DB00678	DB00678	DB00034	test
103283	DB00678|DB01362	DB00678	DB01362	validation
103284	DB00678|DB08947	DB00678	DB08947	training
103285	DB00678|DB00753	DB00678	DB00753	training
103286	DB00678|DB00951	DB00678	DB00951	training
103287	DB00678|DB09401	DB00678	DB09401	training
103288	DB00678|DB00883	DB00678	DB00883	training
103289	DB00678|DB00982	DB00678	DB00982	training
103290	DB00678|DB01026	DB00678	DB01026	training
103291	DB00678|DB01009	DB00678	DB01009	training
103292	DB00598|DB00678	DB00678	DB00598	training
103293	DB00678|DB15823	DB00678	DB15823	training
103294	DB00581|DB00678	DB00678	DB00581	training
103295	DB00650|DB00678	DB00678	DB00650	training
103296	DB00678|DB01235	DB00678	DB01235	training
103297	DB00281|DB00678	DB00678	DB00281	training
103298	DB00678|DB11357	DB00678	DB11357	validation
103299	DB00678|DB00836	DB00678	DB00836	training
103300	DB00186|DB00678	DB00678	DB00186	training
103301	DB00227|DB00678	DB00678	DB00227	test
103302	DB00408|DB00678	DB00678	DB00408	test
103303	DB00123|DB00678	DB00678	DB00123	training
103304	DB00678|DB14513	DB00678	DB14513	training
103305	DB00678|DB09104	DB00678	DB09104	training
103306	DB00678|DB01377	DB00678	DB01377	test
103307	DB00678|DB00742	DB00678	DB00742	training
103308	DB00678|DB00934	DB00678	DB00934	training
103309	DB00678|DB00737	DB00678	DB00737	training
103310	DB00678|DB01065	DB00678	DB01065	training
103311	DB00678|DB01042	DB00678	DB01042	training
103312	DB00678|DB01043	DB00678	DB01043	training
103313	DB00454|DB00678	DB00678	DB00454	training
103314	DB00371|DB00678	DB00678	DB00371	training
103315	DB00331|DB00678	DB00678	DB00331	training
103316	DB00333|DB00678	DB00678	DB00333	training
103317	DB00678|DB06799	DB00678	DB06799	validation
103318	DB00678|DB00763	DB00678	DB00763	test
103319	DB00423|DB00678	DB00678	DB00423	test
103320	DB00563|DB00678	DB00678	DB00563	training
103321	DB00678|DB11228	DB00678	DB11228	validation
103322	DB00422|DB00678	DB00678	DB00422	training
103323	DB00678|DB00959	DB00678	DB00959	training
103324	DB00678|DB01233	DB00678	DB01233	training
103325	DB00524|DB00678	DB00678	DB00524	training
103326	DB00264|DB00678	DB00678	DB00264	validation
103327	DB00379|DB00678	DB00678	DB00379	training
103328	DB00678|DB06148	DB00678	DB06148	training
103329	DB00678|DB01110	DB00678	DB01110	training
103330	DB00678|DB00683	DB00678	DB00683	test
103331	DB00678|DB00834	DB00678	DB00834	training
103332	DB00678|DB01017	DB00678	DB01017	training
103333	DB00350|DB00678	DB00678	DB00350	test
103334	DB00678|DB09282	DB00678	DB09282	training
103335	DB00295|DB00678	DB00678	DB00295	test
103336	DB00332|DB00678	DB00678	DB00332	training
103337	DB00678|DB01203	DB00678	DB01203	training
103338	DB00678|DB00788	DB00678	DB00788	training
103339	DB00678|DB12293	DB00678	DB12293	training
103340	DB00678|DB00994	DB00678	DB00994	training
103341	DB00627|DB00678	DB00678	DB00627	training
103342	DB00622|DB00678	DB00678	DB00622	training
103343	DB00678|DB00699	DB00678	DB00699	training
103344	DB00678|DB01115	DB00678	DB01115	training
103345	DB00401|DB00678	DB00678	DB00401	training
103346	DB00678|DB01595	DB00678	DB01595	test
103347	DB00678|DB01054	DB00678	DB01054	test
103348	DB00325|DB00678	DB00678	DB00325	training
103349	DB00368|DB00678	DB00678	DB00368	training
103350	DB00678|DB00717	DB00678	DB00717	training
103351	DB00678|DB01059	DB00678	DB01059	training
103352	DB00540|DB00678	DB00678	DB00540	test
103353	DB00646|DB00678	DB00678	DB00646	training
103354	DB00104|DB00678	DB00678	DB00104	training
103355	DB00678|DB01165	DB00678	DB01165	test
103356	DB00338|DB00678	DB00678	DB00338	training
103357	DB00678|DB00816	DB00678	DB00816	training
103358	DB00678|DB01173	DB00678	DB01173	training
103359	DB00678|DB00842	DB00678	DB00842	training
103360	DB00497|DB00678	DB00678	DB00497	test
103361	DB00678|DB09140	DB00678	DB09140	training
103362	DB00678|DB00935	DB00678	DB00935	test
103363	DB00678|DB01192	DB00678	DB01192	training
103364	DB00107|DB00678	DB00678	DB00107	test
103365	DB00678|DB01337	DB00678	DB01337	training
103366	DB00417|DB00678	DB00678	DB00417	training
103367	DB00652|DB00678	DB00678	DB00652	validation
103368	DB00678|DB00806	DB00678	DB00806	training
103369	DB00678|DB00850	DB00678	DB00850	validation
103370	DB00678|DB01438	DB00678	DB01438	training
103371	DB00678|DB01174	DB00678	DB01174	training
103372	DB00678|DB00946	DB00678	DB00946	training
103373	DB00388|DB00678	DB00678	DB00388	training
103374	DB00252|DB00678	DB00678	DB00252	training
103375	DB00678|DB12944	DB00678	DB12944	test
103376	DB00678|DB01022	DB00678	DB01022	training
103377	DB00678|DB01085	DB00678	DB01085	test
103378	DB00554|DB00678	DB00678	DB00554	training
103379	DB00678|DB14500	DB00678	DB14500	training
103380	DB00678|DB00761	DB00678	DB00761	training
103381	DB00678|DB01588	DB00678	DB01588	training
103382	DB00457|DB00678	DB00678	DB00457	test
103383	DB00678|DB00860	DB00678	DB00860	training
103384	DB00635|DB00678	DB00678	DB00635	training
103385	DB00678|DB00794	DB00678	DB00794	test
103386	DB00678|DB01032	DB00678	DB01032	training
103387	DB00678|DB01039	DB00678	DB01039	test
103388	DB00433|DB00678	DB00678	DB00433	training
103389	DB00678|DB01069	DB00678	DB01069	test
103390	DB00678|DB01182	DB00678	DB01182	training
103391	DB00678|DB00782	DB00678	DB00782	training
103392	DB00678|DB00818	DB00678	DB00818	training
103393	DB00647|DB00678	DB00678	DB00647	training
103394	DB00571|DB00678	DB00678	DB00571	training
103395	DB00678|DB01240	DB00678	DB01240	validation
103396	DB00678|DB09141	DB00678	DB09141	training
103397	DB00678|DB00852	DB00678	DB00852	training
103398	DB00678|DB11097	DB00678	DB11097	training
103399	DB00545|DB00678	DB00678	DB00545	training
103400	DB00678|DB00908	DB00678	DB00908	validation
103401	DB00468|DB00678	DB00678	DB00468	training
103402	DB00678|DB00863	DB00678	DB00863	training
103403	DB00678|DB00811	DB00678	DB00811	training
103404	DB00678|DB01045	DB00678	DB01045	validation
103405	DB00678|DB00795	DB00678	DB00795	test
103406	DB00678|DB00936	DB00678	DB00936	training
103407	DB00678|DB01037	DB00678	DB01037	training
103408	DB00678|DB11135	DB00678	DB11135	training
103409	DB00678|DB09512	DB00678	DB09512	test
103410	DB00678|DB09153	DB00678	DB09153	test
103411	DB00678|DB09072	DB00678	DB09072	training
103412	DB00489|DB00678	DB00678	DB00489	test
103413	DB00421|DB00678	DB00678	DB00421	training
103414	DB00244|DB00678	DB00678	DB00244	training
103415	DB00235|DB00678	DB00678	DB00235	test
103416	DB00678|DB04743	DB00678	DB04743	training
103417	DB00678|DB00790	DB00678	DB00790	test
103418	DB00678|DB11738	DB00678	DB11738	training
103419	DB00678|DB09154	DB00678	DB09154	training
103420	DB00678|DB00708	DB00678	DB00708	validation
103421	DB00678|DB01229	DB00678	DB01229	training
103422	DB00678|DB06149	DB00678	DB06149	training
103423	DB00678|DB00697	DB00678	DB00697	training
103424	DB00678|DB01030	DB00678	DB01030	test
103425	DB00660|DB00678	DB00678	DB00660	training
103426	DB00678|DB00869	DB00678	DB00869	training
103427	DB00494|DB00678	DB00678	DB00494	training
103428	DB00678|DB01276	DB00678	DB01276	training
103429	DB00334|DB00678	DB00678	DB00334	training
103430	DB00678|DB13704	DB00678	DB13704	training
103431	DB00678|DB01225	DB00678	DB01225	training
103432	DB00678|DB06779	DB00678	DB06779	training
103433	DB00426|DB00678	DB00678	DB00426	training
103434	DB00678|DB00688	DB00678	DB00688	training
103435	DB00678|DB00709	DB00678	DB00709	training
103436	DB00642|DB00678	DB00678	DB00642	validation
103437	DB00678|DB01409	DB00678	DB01409	training
103438	DB00177|DB00678	DB00678	DB00177	training
103439	DB00377|DB00678	DB00678	DB00377	training
103440	DB00678|DB01339	DB00678	DB01339	training
103441	DB00481|DB00678	DB00678	DB00481	test
103442	DB00268|DB00678	DB00678	DB00268	training
103443	DB00476|DB00678	DB00678	DB00476	training
103444	DB00678|DB01006	DB00678	DB01006	training
103445	DB00678|DB00912	DB00678	DB00912	validation
103446	DB00678|DB00966	DB00678	DB00966	test
103447	DB00577|DB00678	DB00678	DB00577	training
103448	DB00678|DB04854	DB00678	DB04854	training
103449	DB00678|DB00910	DB00678	DB00910	training
103450	DB00678|DB00962	DB00678	DB00962	training
103451	DB00559|DB00678	DB00678	DB00559	test
103452	DB00060|DB00678	DB00678	DB00060	test
103453	DB00678|DB00706	DB00678	DB00706	test
103454	DB00678|DB11089	DB00678	DB11089	training
103455	DB00678|DB01137	DB00678	DB01137	validation
103456	DB00678|DB01128	DB00678	DB01128	training
103457	DB00678|DB01029	DB00678	DB01029	training
103458	DB00412|DB00678	DB00678	DB00412	training
103459	DB00678|DB01217	DB00678	DB01217	training
103460	DB00503|DB00678	DB00678	DB00503	test
103461	DB00678|DB00950	DB00678	DB00950	test
103462	DB00678|DB00953	DB00678	DB00953	training
103463	DB00471|DB00678	DB00678	DB00471	validation
103464	DB00678|DB01238	DB00678	DB01238	training
103465	DB00678|DB09385	DB00678	DB09385	training
103466	DB00678|DB04896	DB00678	DB04896	training
103467	DB00678|DB01273	DB00678	DB01273	validation
103468	DB00678|DB01257	DB00678	DB01257	training
103469	DB00678|DB01261	DB00678	DB01261	test
103470	DB00678|DB01270	DB00678	DB01270	training
103471	DB00678|DB00980	DB00678	DB00980	test
103472	DB00678|DB04876	DB00678	DB04876	training
103473	DB00439|DB00678	DB00678	DB00439	validation
103474	DB00261|DB00678	DB00678	DB00261	training
103475	DB00678|DB06273	DB00678	DB06273	training
103476	DB00678|DB06209	DB00678	DB06209	training
103477	DB00678|DB01609	DB00678	DB01609	training
103478	DB00678|DB01281	DB00678	DB01281	training
103479	DB00678|DB01046	DB00678	DB01046	test
103480	DB00678|DB06218	DB00678	DB06218	training
103481	DB00678|DB06413	DB00678	DB06413	training
103482	DB00678|DB06287	DB00678	DB06287	training
103483	DB00678|DB04868	DB00678	DB04868	test
103484	DB00678|DB08904	DB00678	DB08904	training
103485	DB00678|DB06210	DB00678	DB06210	test
103486	DB00678|DB06650	DB00678	DB06650	training
103487	DB00678|DB06589	DB00678	DB06589	validation
103488	DB00678|DB06700	DB00678	DB06700	training
103489	DB00413|DB00678	DB00678	DB00413	training
103490	DB00678|DB06204	DB00678	DB06204	training
103491	DB00678|DB06702	DB00678	DB06702	validation
103492	DB00678|DB05332	DB00678	DB05332	training
103493	DB00678|DB05351	DB00678	DB05351	training
103494	DB00678|DB06674	DB00678	DB06674	training
103495	DB00062|DB00678	DB00678	DB00062	training
103496	DB00678|DB05679	DB00678	DB05679	training
103497	DB00678|DB08860	DB00678	DB08860	training
103498	DB00678|DB06637	DB00678	DB06637	training
103499	DB00678|DB06643	DB00678	DB06643	validation
103500	DB00678|DB06688	DB00678	DB06688	test
103501	DB00404|DB11110	DB11110	DB00404	test
103502	DB00321|DB11110	DB11110	DB00321	training
103503	DB00999|DB11110	DB11110	DB00999	training
103504	DB00956|DB11110	DB11110	DB00956	training
