pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	drug_a_split	drug_b_split	split	unseen_drug_count
122483	DB00014|DB01126	DB01126	DB00014	validation	training	validation	1
122484	DB01126|DB01224	DB01126	DB01224	validation	test	test	1
122485	DB01126|DB01306	DB01126	DB01306	validation	training	validation	1
122486	DB00762|DB01126	DB01126	DB00762	validation	validation	validation	2
122487	DB00678|DB01126	DB01126	DB00678	validation	validation	validation	2
122488	DB00244|DB01126	DB01126	DB00244	validation	test	test	1
122489	DB00790|DB01126	DB01126	DB00790	validation	training	validation	1
122490	DB01126|DB11738	DB01126	DB11738	validation	training	validation	1
122491	DB00697|DB01126	DB01126	DB00697	validation	validation	validation	2
122492	DB00869|DB01126	DB01126	DB00869	validation	training	validation	1
122493	DB00494|DB01126	DB01126	DB00494	validation	training	validation	1
122494	DB01126|DB01276	DB01126	DB01276	validation	training	validation	1
122495	DB00334|DB01126	DB01126	DB00334	validation	training	validation	1
122496	DB01126|DB01225	DB01126	DB01225	validation	test	test	1
122497	DB01126|DB01409	DB01126	DB01409	validation	test	test	1
122498	DB00020|DB01126	DB01126	DB00020	validation	training	validation	1
122499	DB00177|DB01126	DB01126	DB00177	validation	training	validation	1
122500	DB00268|DB01126	DB01126	DB00268	validation	training	validation	1
122501	DB00476|DB01126	DB01126	DB00476	validation	test	test	1
122502	DB00912|DB01126	DB01126	DB00912	validation	training	validation	1
122503	DB00966|DB01126	DB01126	DB00966	validation	training	validation	1
122504	DB00577|DB01126	DB01126	DB00577	validation	training	validation	1
122505	DB01126|DB04854	DB01126	DB04854	validation	training	validation	1
122506	DB00706|DB01126	DB01126	DB00706	validation	validation	validation	2
122507	DB01126|DB11089	DB01126	DB11089	validation	test	test	1
122508	DB01126|DB01137	DB01126	DB01137	validation	training	validation	1
122509	DB01126|DB01128	DB01126	DB01128	validation	training	validation	1
122510	DB01029|DB01126	DB01126	DB01029	validation	test	test	1
122511	DB00412|DB01126	DB01126	DB00412	validation	training	validation	1
122512	DB01126|DB01217	DB01126	DB01217	validation	validation	validation	2
122513	DB00950|DB01126	DB01126	DB00950	validation	test	test	1
122514	DB00471|DB01126	DB01126	DB00471	validation	test	test	1
122515	DB01126|DB01238	DB01126	DB01238	validation	training	validation	1
122516	DB00533|DB01126	DB01126	DB00533	validation	training	validation	1
122517	DB01126|DB04855	DB01126	DB04855	validation	training	validation	1
122518	DB00112|DB01126	DB01126	DB00112	validation	training	validation	1
122519	DB00047|DB01126	DB01126	DB00047	validation	training	validation	1
122520	DB00967|DB01126	DB01126	DB00967	validation	training	validation	1
122521	DB00736|DB01126	DB01126	DB00736	validation	training	validation	1
122522	DB00287|DB01126	DB01126	DB00287	validation	training	validation	1
122523	DB00012|DB01126	DB01126	DB00012	validation	test	test	1
122524	DB00862|DB01126	DB01126	DB00862	validation	validation	validation	2
122525	DB00002|DB01126	DB01126	DB00002	validation	training	validation	1
122526	DB00275|DB01126	DB01126	DB00275	validation	training	validation	1
122527	DB01126|DB01175	DB01126	DB01175	validation	training	validation	1
122528	DB01126|DB01591	DB01126	DB01591	validation	test	test	1
122529	DB01126|DB09026	DB01126	DB09026	validation	training	validation	1
122530	DB00051|DB01126	DB01126	DB00051	validation	training	validation	1
122531	DB00530|DB01126	DB01126	DB00530	validation	training	validation	1
122532	DB00019|DB01126	DB01126	DB00019	validation	training	validation	1
122533	DB00973|DB01126	DB01126	DB00973	validation	validation	validation	2
122534	DB00480|DB01126	DB01126	DB00480	validation	training	validation	1
122535	DB01126|DB01268	DB01126	DB01268	validation	test	test	1
122536	DB00188|DB01126	DB01126	DB00188	validation	training	validation	1
122537	DB00820|DB01126	DB01126	DB00820	validation	training	validation	1
122538	DB01126|DB06403	DB01126	DB06403	validation	training	validation	1
122539	DB00402|DB01126	DB01126	DB00402	validation	validation	validation	2
122540	DB01126|DB06699	DB01126	DB06699	validation	training	validation	1
122541	DB01126|DB09539	DB01126	DB09539	validation	test	test	1
122542	DB00398|DB01126	DB01126	DB00398	validation	test	test	1
122543	DB01126|DB01273	DB01126	DB01273	validation	training	validation	1
122544	DB01126|DB01257	DB01126	DB01257	validation	test	test	1
122545	DB01126|DB01261	DB01126	DB01261	validation	test	test	1
122546	DB00980|DB01126	DB01126	DB00980	validation	training	validation	1
122547	DB01126|DB01609	DB01126	DB01609	validation	test	test	1
122548	DB01126|DB06589	DB01126	DB06589	validation	training	validation	1
122549	DB01126|DB06207	DB01126	DB06207	validation	test	test	1
122550	DB00413|DB01126	DB01126	DB00413	validation	test	test	1
122551	DB01126|DB06702	DB01126	DB06702	validation	training	validation	1
122552	DB01126|DB05351	DB01126	DB05351	validation	training	validation	1
122553	DB01126|DB06637	DB01126	DB06637	validation	validation	validation	2
122554	DB01126|DB06688	DB01126	DB06688	validation	training	validation	1
122555	DB00538|DB01001	DB00538	DB01001	training	training	training	0
122556	DB00437|DB00538	DB00538	DB00437	training	test	test	1
122557	DB00404|DB00538	DB00538	DB00404	training	test	test	1
122558	DB00538|DB01118	DB00538	DB01118	training	training	training	0
122559	DB00321|DB00538	DB00538	DB00321	training	training	training	0
122560	DB00215|DB00538	DB00538	DB00215	training	training	training	0
122561	DB00538|DB01068	DB00538	DB01068	training	training	training	0
122562	DB00538|DB00575	DB00538	DB00575	training	training	training	0
122563	DB00538|DB01394	DB00538	DB01394	training	test	test	1
122564	DB00091|DB00538	DB00538	DB00091	training	training	training	0
122565	DB00538|DB01234	DB00538	DB01234	training	training	training	0
122566	DB00538|DB00829	DB00538	DB00829	training	validation	validation	1
122567	DB00390|DB00538	DB00538	DB00390	training	test	test	1
122568	DB00327|DB00538	DB00538	DB00327	training	validation	validation	1
122569	DB00343|DB00538	DB00538	DB00343	training	validation	validation	1
122570	DB00538|DB01075	DB00538	DB01075	training	training	training	0
122571	DB00538|DB00584	DB00538	DB00584	training	training	training	0
122572	DB00538|DB01023	DB00538	DB01023	training	training	training	0
122573	DB00538|DB00813	DB00538	DB00813	training	validation	validation	1
122574	DB00472|DB00538	DB00538	DB00472	training	training	training	0
122575	DB00158|DB00538	DB00538	DB00158	training	test	test	1
122576	DB00538|DB00695	DB00538	DB00695	training	validation	validation	1
122577	DB00538|DB01067	DB00538	DB01067	training	training	training	0
122578	DB00538|DB00727	DB00538	DB00727	training	training	training	0
122579	DB00538|DB01109	DB00538	DB01109	training	test	test	1
122580	DB00538|DB01275	DB00538	DB01275	training	training	training	0
122581	DB00538|DB00999	DB00538	DB00999	training	training	training	0
122582	DB00538|DB00956	DB00538	DB00956	training	training	training	0
122583	DB00538|DB01611	DB00538	DB01611	training	training	training	0
122584	DB00538|DB09401	DB00538	DB09401	training	training	training	0
122585	DB00538|DB00598	DB00538	DB00598	training	training	training	0
122586	DB00186|DB00538	DB00538	DB00186	training	training	training	0
122587	DB00331|DB00538	DB00538	DB00331	training	training	training	0
122588	DB00538|DB01233	DB00538	DB01233	training	training	training	0
122589	DB00264|DB00538	DB00538	DB00264	training	training	training	0
122590	DB00211|DB00538	DB00538	DB00211	training	training	training	0
122591	DB00350|DB00538	DB00538	DB00350	training	training	training	0
122592	DB00295|DB00538	DB00538	DB00295	training	training	training	0
122593	DB00538|DB01115	DB00538	DB01115	training	training	training	0
122594	DB00338|DB00538	DB00538	DB00338	training	training	training	0
122595	DB00252|DB00538	DB00538	DB00252	training	training	training	0
122596	DB00538|DB14500	DB00538	DB14500	training	training	training	0
122597	DB00538|DB00761	DB00538	DB00761	training	validation	validation	1
122598	DB00538|DB00635	DB00538	DB00635	training	training	training	0
122599	DB00538|DB01069	DB00538	DB01069	training	training	training	0
122600	DB00538|DB00647	DB00538	DB00647	training	training	training	0
122601	DB00538|DB00863	DB00538	DB00863	training	test	test	1
122602	DB00538|DB00996	DB00538	DB00996	training	training	training	0
122603	DB00538|DB00597	DB00538	DB00597	training	training	training	0
122604	DB00538|DB00904	DB00538	DB00904	training	test	test	1
122605	DB00538|DB01249	DB00538	DB01249	training	training	training	0
122606	DB00538|DB09134	DB00538	DB09134	training	validation	validation	1
122607	DB00538|DB00715	DB00538	DB00715	training	training	training	0
122608	DB00538|DB00758	DB00538	DB00758	training	training	training	0
122609	DB00538|DB01132	DB00538	DB01132	training	training	training	0
122610	DB00538|DB00881	DB00538	DB00881	training	training	training	0
122611	DB00178|DB00538	DB00538	DB00178	training	training	training	0
122612	DB00538|DB00938	DB00538	DB00938	training	training	training	0
122613	DB00538|DB01104	DB00538	DB01104	training	test	test	1
122614	DB00538|DB01390	DB00538	DB01390	training	training	training	0
122615	DB00425|DB00538	DB00538	DB00425	training	training	training	0
122616	DB00213|DB00538	DB00538	DB00213	training	training	training	0
122617	DB00538|DB13867	DB00538	DB13867	training	training	training	0
122618	DB00225|DB00538	DB00538	DB00225	training	training	training	0
122619	DB00175|DB00538	DB00538	DB00175	training	training	training	0
122620	DB00538|DB00590	DB00538	DB00590	training	training	training	0
122621	DB00538|DB01306	DB00538	DB01306	training	training	training	0
122622	DB00538|DB00678	DB00538	DB00678	training	validation	validation	1
122623	DB00538|DB01225	DB00538	DB01225	training	test	test	1
122624	DB00538|DB00688	DB00538	DB00688	training	training	training	0
122625	DB00177|DB00538	DB00538	DB00177	training	training	training	0
122626	DB00538|DB00910	DB00538	DB00910	training	training	training	0
122627	DB00538|DB00706	DB00538	DB00706	training	validation	validation	1
122628	DB00538|DB11089	DB00538	DB11089	training	test	test	1
122629	DB00538|DB01137	DB00538	DB01137	training	training	training	0
122630	DB00538|DB01029	DB00538	DB01029	training	test	test	1
122631	DB00471|DB00538	DB00538	DB00471	training	test	test	1
122632	DB00538|DB09517	DB00538	DB09517	training	test	test	1
122633	DB00047|DB00538	DB00538	DB00047	training	training	training	0
122634	DB00538|DB01610	DB00538	DB01610	training	training	training	0
122635	DB00538|DB00736	DB00538	DB00736	training	training	training	0
122636	DB00012|DB00538	DB00538	DB00012	training	test	test	1
122637	DB00538|DB01175	DB00538	DB01175	training	training	training	0
122638	DB00538|DB00973	DB00538	DB00973	training	validation	validation	1
122639	DB00538|DB01012	DB00538	DB01012	training	test	test	1
122640	DB00216|DB00787	DB00216	DB00787	training	training	training	0
122641	DB00216|DB01001	DB00216	DB01001	training	training	training	0
122642	DB00216|DB00404	DB00216	DB00404	training	test	test	1
122643	DB00216|DB00321	DB00216	DB00321	training	training	training	0
122644	DB00216|DB00537	DB00216	DB00537	training	training	training	0
122645	DB00215|DB00216	DB00216	DB00215	training	training	training	0
122646	DB00216|DB01190	DB00216	DB01190	training	test	test	1
122647	DB00216|DB01068	DB00216	DB01068	training	training	training	0
122648	DB00216|DB00575	DB00216	DB00575	training	training	training	0
122649	DB00216|DB00257	DB00216	DB00257	training	training	training	0
122650	DB00216|DB01576	DB00216	DB01576	training	training	training	0
122651	DB00216|DB00829	DB00216	DB00829	training	validation	validation	1
122652	DB00216|DB00586	DB00216	DB00586	training	training	training	0
122653	DB00216|DB00804	DB00216	DB00804	training	test	test	1
122654	DB00216|DB00327	DB00216	DB00327	training	validation	validation	1
122655	DB00216|DB00343	DB00216	DB00343	training	validation	validation	1
122656	DB00216|DB01075	DB00216	DB01075	training	training	training	0
122657	DB00216|DB04817	DB00216	DB04817	training	test	test	1
122658	DB00216|DB00783	DB00216	DB00783	training	training	training	0
122659	DB00216|DB00286	DB00216	DB00286	training	validation	validation	1
122660	DB00216|DB00977	DB00216	DB00977	training	training	training	0
122661	DB00216|DB00813	DB00216	DB00813	training	validation	validation	1
122662	DB00196|DB00216	DB00216	DB00196	training	training	training	0
122663	DB00216|DB00472	DB00216	DB00472	training	training	training	0
122664	DB00158|DB00216	DB00216	DB00158	training	test	test	1
122665	DB00216|DB00695	DB00216	DB00695	training	validation	validation	1
122666	DB00216|DB00727	DB00216	DB00727	training	training	training	0
122667	DB00216|DB00874	DB00216	DB00874	training	training	training	0
122668	DB00216|DB00999	DB00216	DB00999	training	training	training	0
122669	DB00216|DB00956	DB00216	DB00956	training	training	training	0
122670	DB00216|DB00741	DB00216	DB00741	training	training	training	0
122671	DB00216|DB01611	DB00216	DB01611	training	training	training	0
122672	DB00216|DB00557	DB00216	DB00557	training	validation	validation	1
122673	DB00216|DB01050	DB00216	DB01050	training	training	training	0
122674	DB00216|DB00367	DB00216	DB00367	training	test	test	1
122675	DB00216|DB00281	DB00216	DB00281	training	training	training	0
122676	DB00186|DB00216	DB00216	DB00186	training	training	training	0
122677	DB00216|DB14513	DB00216	DB14513	training	training	training	0
122678	DB00216|DB00737	DB00216	DB00737	training	test	test	1
122679	DB00216|DB00454	DB00216	DB00454	training	test	test	1
122680	DB00216|DB00331	DB00216	DB00331	training	training	training	0
122681	DB00216|DB00333	DB00216	DB00333	training	training	training	0
122682	DB00216|DB00423	DB00216	DB00423	training	training	training	0
122683	DB00216|DB00563	DB00216	DB00563	training	training	training	0
122684	DB00216|DB00959	DB00216	DB00959	training	training	training	0
122685	DB00216|DB01233	DB00216	DB01233	training	training	training	0
122686	DB00216|DB00264	DB00216	DB00264	training	training	training	0
122687	DB00216|DB01110	DB00216	DB01110	training	training	training	0
122688	DB00216|DB01017	DB00216	DB01017	training	training	training	0
122689	DB00216|DB00295	DB00216	DB00295	training	training	training	0
122690	DB00216|DB00788	DB00216	DB00788	training	training	training	0
122691	DB00216|DB00627	DB00216	DB00627	training	validation	validation	1
122692	DB00216|DB00540	DB00216	DB00540	training	training	training	0
122693	DB00216|DB00338	DB00216	DB00338	training	training	training	0
122694	DB00216|DB00497	DB00216	DB00497	training	test	test	1
122695	DB00216|DB00761	DB00216	DB00761	training	validation	validation	1
122696	DB00216|DB00635	DB00216	DB00635	training	training	training	0
122697	DB00216|DB00794	DB00216	DB00794	training	training	training	0
122698	DB00216|DB01039	DB00216	DB01039	training	training	training	0
122699	DB00216|DB00433	DB00216	DB00433	training	training	training	0
122700	DB00216|DB01069	DB00216	DB01069	training	training	training	0
122701	DB00216|DB00647	DB00216	DB00647	training	training	training	0
122702	DB00216|DB00571	DB00216	DB00571	training	training	training	0
122703	DB00216|DB00852	DB00216	DB00852	training	training	training	0
122704	DB00216|DB00863	DB00216	DB00863	training	test	test	1
122705	DB00216|DB09072	DB00216	DB09072	training	training	training	0
122706	DB00216|DB00421	DB00216	DB00421	training	training	training	0
122707	DB00216|DB00996	DB00216	DB00996	training	training	training	0
122708	DB00216|DB00904	DB00216	DB00904	training	test	test	1
122709	DB00216|DB00555	DB00216	DB00555	training	test	test	1
122710	DB00216|DB00455	DB00216	DB00455	training	training	training	0
122711	DB00216|DB00745	DB00216	DB00745	training	training	training	0
122712	DB00216|DB04861	DB00216	DB04861	training	test	test	1
122713	DB00216|DB00776	DB00216	DB00776	training	validation	validation	1
122714	DB00216|DB01062	DB00216	DB01062	training	training	training	0
122715	DB00216|DB00715	DB00216	DB00715	training	training	training	0
122716	DB00216|DB00758	DB00216	DB00758	training	training	training	0
122717	DB00216|DB00938	DB00216	DB00938	training	training	training	0
122718	DB00216|DB01104	DB00216	DB01104	training	test	test	1
122719	DB00216|DB00641	DB00216	DB00641	training	training	training	0
122720	DB00216|DB00669	DB00216	DB00669	training	test	test	1
122721	DB00216|DB00273	DB00216	DB00273	training	test	test	1
122722	DB00216|DB00285	DB00216	DB00285	training	training	training	0
122723	DB00213|DB00216	DB00216	DB00213	training	training	training	0
122724	DB00216|DB13867	DB00216	DB13867	training	training	training	0
122725	DB00216|DB00814	DB00216	DB00814	training	training	training	0
122726	DB00216|DB01156	DB00216	DB01156	training	training	training	0
122727	DB00175|DB00216	DB00216	DB00175	training	training	training	0
122728	DB00216|DB01224	DB00216	DB01224	training	test	test	1
122729	DB00216|DB00244	DB00216	DB00244	training	test	test	1
122730	DB00216|DB00697	DB00216	DB00697	training	validation	validation	1
122731	DB00216|DB00334	DB00216	DB00334	training	training	training	0
122732	DB00216|DB01409	DB00216	DB01409	training	test	test	1
122733	DB00177|DB00216	DB00216	DB00177	training	training	training	0
122734	DB00216|DB00268	DB00216	DB00268	training	training	training	0
122735	DB00216|DB00476	DB00216	DB00476	training	test	test	1
122736	DB00216|DB00577	DB00216	DB00577	training	training	training	0
122737	DB00060|DB00216	DB00216	DB00060	training	training	training	0
122738	DB00216|DB11089	DB00216	DB11089	training	test	test	1
122739	DB00216|DB01137	DB00216	DB01137	training	training	training	0
122740	DB00216|DB00950	DB00216	DB00950	training	test	test	1
122741	DB00216|DB00953	DB00216	DB00953	training	validation	validation	1
122742	DB00216|DB00471	DB00216	DB00471	training	test	test	1
122743	DB00216|DB01238	DB00216	DB01238	training	training	training	0
122744	DB00216|DB00533	DB00216	DB00533	training	training	training	0
122745	DB00216|DB13139	DB00216	DB13139	training	validation	validation	1
122746	DB00216|DB00580	DB00216	DB00580	training	training	training	0
122747	DB00216|DB00918	DB00216	DB00918	training	training	training	0
122748	DB00216|DB00736	DB00216	DB00736	training	training	training	0
122749	DB00216|DB01098	DB00216	DB01098	training	training	training	0
122750	DB00216|DB01175	DB00216	DB01175	training	training	training	0
122751	DB00216|DB01591	DB00216	DB01591	training	test	test	1
122752	DB00051|DB00216	DB00216	DB00051	training	training	training	0
122753	DB00216|DB00480	DB00216	DB00480	training	training	training	0
122754	DB00108|DB00216	DB00216	DB00108	training	training	training	0
122755	DB00216|DB00402	DB00216	DB00402	training	validation	validation	1
122756	DB00216|DB01273	DB00216	DB01273	training	training	training	0
122757	DB00216|DB06413	DB00216	DB06413	training	training	training	0
122758	DB00216|DB06700	DB00216	DB06700	training	training	training	0
122759	DB00216|DB05351	DB00216	DB05351	training	training	training	0
122760	DB00533|DB00787	DB00533	DB00787	training	training	training	0
122761	DB00533|DB01001	DB00533	DB01001	training	training	training	0
122762	DB00437|DB00533	DB00533	DB00437	training	test	test	1
122763	DB00404|DB00533	DB00533	DB00404	training	test	test	1
122764	DB00533|DB00915	DB00533	DB00915	training	training	training	0
122765	DB00533|DB00594	DB00533	DB00594	training	training	training	0
122766	DB00533|DB01118	DB00533	DB01118	training	training	training	0
122767	DB00321|DB00533	DB00533	DB00321	training	training	training	0
122768	DB00475|DB00533	DB00533	DB00475	training	validation	validation	1
122769	DB00533|DB00878	DB00533	DB00878	training	test	test	1
122770	DB00533|DB01114	DB00533	DB01114	training	training	training	0
122771	DB00477|DB00533	DB00533	DB00477	training	training	training	0
122772	DB00310|DB00533	DB00533	DB00310	training	training	training	0
122773	DB00356|DB00533	DB00533	DB00356	training	training	training	0
122774	DB00533|DB01432	DB00533	DB01432	training	training	training	0
122775	DB00533|DB09301	DB00533	DB09301	training	training	training	0
122776	DB00501|DB00533	DB00533	DB00501	training	training	training	0
122777	DB00533|DB00537	DB00533	DB00537	training	training	training	0
122778	DB00515|DB00533	DB00533	DB00515	training	validation	validation	1
122779	DB00215|DB00533	DB00533	DB00215	training	training	training	0
122780	DB00283|DB00533	DB00533	DB00283	training	test	test	1
122781	DB00533|DB01190	DB00533	DB01190	training	test	test	1
122782	DB00533|DB11750	DB00533	DB11750	training	training	training	0
122783	DB00533|DB01242	DB00533	DB01242	training	training	training	0
122784	DB00533|DB01068	DB00533	DB01068	training	training	training	0
122785	DB00533|DB00575	DB00533	DB00575	training	training	training	0
122786	DB00257|DB00533	DB00533	DB00257	training	training	training	0
122787	DB00363|DB00533	DB00533	DB00363	training	test	test	1
122788	DB00533|DB01394	DB00533	DB01394	training	test	test	1
122789	DB00533|DB14681	DB00533	DB14681	training	training	training	0
122790	DB00091|DB00533	DB00533	DB00091	training	training	training	0
122791	DB00434|DB00533	DB00533	DB00434	training	test	test	1
122792	DB00533|DB00694	DB00533	DB00694	training	training	training	0
122793	DB00533|DB01151	DB00533	DB01151	training	test	test	1
122794	DB00533|DB01260	DB00533	DB01260	training	test	test	1
122795	DB00533|DB01234	DB00533	DB01234	training	training	training	0
122796	DB00533|DB01576	DB00533	DB01576	training	training	training	0
122797	DB00514|DB00533	DB00533	DB00514	training	training	training	0
122798	DB00533|DB00829	DB00533	DB00829	training	validation	validation	1
122799	DB00533|DB00586	DB00533	DB00586	training	training	training	0
122800	DB00533|DB00804	DB00533	DB00804	training	test	test	1
122801	DB00533|DB00861	DB00533	DB00861	training	training	training	0
122802	DB00390|DB00533	DB00533	DB00390	training	test	test	1
122803	DB00327|DB00533	DB00533	DB00327	training	validation	validation	1
122804	DB00343|DB00533	DB00533	DB00343	training	validation	validation	1
122805	DB00533|DB01075	DB00533	DB01075	training	training	training	0
122806	DB00533|DB01081	DB00533	DB01081	training	validation	validation	1
122807	DB00533|DB00975	DB00533	DB00975	training	training	training	0
122808	DB00533|DB04817	DB00533	DB04817	training	test	test	1
122809	DB00533|DB01184	DB00533	DB01184	training	training	training	0
122810	DB00533|DB01142	DB00533	DB01142	training	test	test	1
122811	DB00533|DB00997	DB00533	DB00997	training	training	training	0
122812	DB00533|DB01127	DB00533	DB01127	training	training	training	0
122813	DB00533|DB00584	DB00533	DB00584	training	training	training	0
122814	DB00533|DB00668	DB00533	DB00668	training	test	test	1
122815	DB00445|DB00533	DB00533	DB00445	training	training	training	0
122816	DB00153|DB00533	DB00533	DB00153	training	test	test	1
122817	DB00199|DB00533	DB00533	DB00199	training	test	test	1
122818	DB00533|DB00783	DB00533	DB00783	training	training	training	0
122819	DB00286|DB00533	DB00533	DB00286	training	validation	validation	1
122820	DB00533|DB00977	DB00533	DB00977	training	training	training	0
122821	DB00533|DB00927	DB00533	DB00927	training	training	training	0
122822	DB00533|DB01023	DB00533	DB01023	training	training	training	0
122823	DB00533|DB00813	DB00533	DB00813	training	validation	validation	1
122824	DB00533|DB01195	DB00533	DB01195	training	validation	validation	1
122825	DB00196|DB00533	DB00533	DB00196	training	training	training	0
122826	DB00533|DB01047	DB00533	DB01047	training	training	training	0
122827	DB00533|DB00544	DB00533	DB00544	training	training	training	0
122828	DB00472|DB00533	DB00533	DB00472	training	training	training	0
122829	DB00533|DB00690	DB00533	DB00690	training	training	training	0
122830	DB00158|DB00533	DB00533	DB00158	training	test	test	1
122831	DB00533|DB00695	DB00533	DB00695	training	validation	validation	1
122832	DB00533|DB00674	DB00533	DB00674	training	validation	validation	1
122833	DB00533|DB01241	DB00533	DB01241	training	training	training	0
122834	DB00533|DB01016	DB00533	DB01016	training	training	training	0
122835	DB00533|DB01120	DB00533	DB01120	training	training	training	0
122836	DB00533|DB01067	DB00533	DB01067	training	training	training	0
122837	DB00533|DB01296	DB00533	DB01296	training	training	training	0
122838	DB00533|DB00727	DB00533	DB00727	training	training	training	0
122839	DB00533|DB00874	DB00533	DB00874	training	training	training	0
122840	DB00502|DB00533	DB00533	DB00502	training	training	training	0
122841	DB00533|DB01109	DB00533	DB01109	training	test	test	1
122842	DB00533|DB01275	DB00533	DB01275	training	training	training	0
122843	DB00533|DB00999	DB00533	DB00999	training	training	training	0
122844	DB00533|DB00956	DB00533	DB00956	training	training	training	0
122845	DB00533|DB00741	DB00533	DB00741	training	training	training	0
122846	DB00533|DB01611	DB00533	DB01611	training	training	training	0
122847	DB00533|DB01005	DB00533	DB01005	training	test	test	1
122848	DB00533|DB00557	DB00533	DB00557	training	validation	validation	1
122849	DB00533|DB01050	DB00533	DB01050	training	training	training	0
122850	DB00458|DB00533	DB00533	DB00458	training	test	test	1
122851	DB00533|DB00808	DB00533	DB00808	training	training	training	0
122852	DB00328|DB00533	DB00533	DB00328	training	test	test	1
122853	DB00533|DB00753	DB00533	DB00753	training	training	training	0
122854	DB00533|DB00951	DB00533	DB00951	training	training	training	0
122855	DB00533|DB09401	DB00533	DB09401	training	training	training	0
122856	DB00533|DB00883	DB00533	DB00883	training	training	training	0
122857	DB00533|DB01026	DB00533	DB01026	training	test	test	1
122858	DB00533|DB01009	DB00533	DB01009	training	training	training	0
122859	DB00533|DB00598	DB00533	DB00598	training	training	training	0
122860	DB00533|DB00581	DB00533	DB00581	training	test	test	1
122861	DB00533|DB00650	DB00533	DB00650	training	training	training	0
122862	DB00533|DB01235	DB00533	DB01235	training	training	training	0
122863	DB00281|DB00533	DB00533	DB00281	training	training	training	0
122864	DB00533|DB00836	DB00533	DB00836	training	training	training	0
122865	DB00186|DB00533	DB00533	DB00186	training	training	training	0
122866	DB00227|DB00533	DB00533	DB00227	training	training	training	0
122867	DB00533|DB14513	DB00533	DB14513	training	training	training	0
122868	DB00533|DB09104	DB00533	DB09104	training	test	test	1
122869	DB00533|DB01377	DB00533	DB01377	training	test	test	1
122870	DB00533|DB00737	DB00533	DB00737	training	test	test	1
122871	DB00533|DB01065	DB00533	DB01065	training	validation	validation	1
122872	DB00533|DB01042	DB00533	DB01042	training	training	training	0
122873	DB00533|DB01043	DB00533	DB01043	training	validation	validation	1
122874	DB00454|DB00533	DB00533	DB00454	training	test	test	1
122875	DB00371|DB00533	DB00533	DB00371	training	training	training	0
122876	DB00331|DB00533	DB00533	DB00331	training	training	training	0
122877	DB00333|DB00533	DB00533	DB00333	training	training	training	0
122878	DB00423|DB00533	DB00533	DB00423	training	training	training	0
122879	DB00533|DB00563	DB00533	DB00563	training	training	training	0
122880	DB00533|DB11228	DB00533	DB11228	training	test	test	1
122881	DB00422|DB00533	DB00533	DB00422	training	training	training	0
122882	DB00533|DB00959	DB00533	DB00959	training	training	training	0
122883	DB00533|DB01233	DB00533	DB01233	training	training	training	0
122884	DB00524|DB00533	DB00533	DB00524	training	training	training	0
122885	DB00264|DB00533	DB00533	DB00264	training	training	training	0
122886	DB00533|DB00916	DB00533	DB00916	training	training	training	0
122887	DB00533|DB00683	DB00533	DB00683	training	training	training	0
122888	DB00533|DB01017	DB00533	DB01017	training	training	training	0
122889	DB00350|DB00533	DB00533	DB00350	training	training	training	0
122890	DB00533|DB09282	DB00533	DB09282	training	test	test	1
122891	DB00295|DB00533	DB00533	DB00295	training	training	training	0
122892	DB00332|DB00533	DB00533	DB00332	training	training	training	0
122893	DB00533|DB01203	DB00533	DB01203	training	validation	validation	1
122894	DB00533|DB00844	DB00533	DB00844	training	training	training	0
122895	DB00533|DB00788	DB00533	DB00788	training	training	training	0
122896	DB00533|DB00994	DB00533	DB00994	training	training	training	0
122897	DB00533|DB00627	DB00533	DB00627	training	validation	validation	1
122898	DB00533|DB01115	DB00533	DB01115	training	training	training	0
122899	DB00401|DB00533	DB00533	DB00401	training	training	training	0
122900	DB00533|DB01595	DB00533	DB01595	training	training	training	0
122901	DB00533|DB00717	DB00533	DB00717	training	training	training	0
122902	DB00533|DB00540	DB00533	DB00540	training	training	training	0
122903	DB00533|DB00646	DB00533	DB00646	training	test	test	1
122904	DB00533|DB01165	DB00533	DB01165	training	test	test	1
122905	DB00338|DB00533	DB00533	DB00338	training	training	training	0
122906	DB00533|DB00816	DB00533	DB00816	training	test	test	1
122907	DB00533|DB01173	DB00533	DB01173	training	training	training	0
122908	DB00533|DB00842	DB00533	DB00842	training	test	test	1
122909	DB00497|DB00533	DB00533	DB00497	training	test	test	1
122910	DB00533|DB09140	DB00533	DB09140	training	training	training	0
122911	DB00533|DB00935	DB00533	DB00935	training	training	training	0
122912	DB00417|DB00533	DB00533	DB00417	training	training	training	0
122913	DB00533|DB00652	DB00533	DB00652	training	training	training	0
122914	DB00533|DB00806	DB00533	DB00806	training	training	training	0
122915	DB00533|DB00850	DB00533	DB00850	training	training	training	0
122916	DB00533|DB01438	DB00533	DB01438	training	training	training	0
122917	DB00533|DB01174	DB00533	DB01174	training	training	training	0
122918	DB00533|DB00946	DB00533	DB00946	training	training	training	0
122919	DB00388|DB00533	DB00533	DB00388	training	training	training	0
122920	DB00252|DB00533	DB00533	DB00252	training	training	training	0
122921	DB00533|DB01085	DB00533	DB01085	training	training	training	0
122922	DB00533|DB00960	DB00533	DB00960	training	training	training	0
122923	DB00533|DB00554	DB00533	DB00554	training	training	training	0
122924	DB00533|DB14500	DB00533	DB14500	training	training	training	0
