pair_index	drugbank_pair_group	drug_a_drugbank_id	drug_b_drugbank_id	split
133401	DB00480|DB00950	DB00480	DB00950	validation
133402	DB00480|DB00953	DB00480	DB00953	training
133403	DB00471|DB00480	DB00480	DB00471	validation
133404	DB00480|DB01238	DB00480	DB01238	test
133405	DB00480|DB13620	DB00480	DB13620	test
133406	DB00108|DB00480	DB00480	DB00108	training
133407	DB00480|DB06282	DB00480	DB06282	test
133408	DB00480|DB01268	DB00480	DB01268	test
133409	DB00480|DB00673	DB00480	DB00673	training
133410	DB00188|DB00480	DB00480	DB00188	training
133411	DB00480|DB00820	DB00480	DB00820	training
133412	DB00480|DB06403	DB00480	DB06403	training
133413	DB00480|DB01309	DB00480	DB01309	training
133414	DB00480|DB01012	DB00480	DB01012	training
133415	DB00480|DB01264	DB00480	DB01264	training
133416	DB00402|DB00480	DB00480	DB00402	training
133417	DB00480|DB01259	DB00480	DB01259	training
133418	DB00480|DB09539	DB00480	DB09539	training
133419	DB00398|DB00480	DB00480	DB00398	test
133420	DB00480|DB01273	DB00480	DB01273	training
133421	DB00480|DB01257	DB00480	DB01257	training
133422	DB00480|DB01261	DB00480	DB01261	training
133423	DB00480|DB01270	DB00480	DB01270	test
133424	DB00480|DB00980	DB00480	DB00980	training
133425	DB00261|DB00480	DB00480	DB00261	training
133426	DB00480|DB06273	DB00480	DB06273	training
133427	DB00480|DB06209	DB00480	DB06209	validation
133428	DB00480|DB01609	DB00480	DB01609	training
133429	DB00480|DB01281	DB00480	DB01281	training
133430	DB00480|DB01046	DB00480	DB01046	training
133431	DB00480|DB06413	DB00480	DB06413	validation
133432	DB00480|DB06287	DB00480	DB06287	training
133433	DB00480|DB04868	DB00480	DB04868	validation
133434	DB00480|DB08904	DB00480	DB08904	training
133435	DB00480|DB06210	DB00480	DB06210	test
133436	DB00480|DB06650	DB00480	DB06650	test
133437	DB00480|DB06817	DB00480	DB06817	training
133438	DB00480|DB06207	DB00480	DB06207	training
133439	DB00480|DB06809	DB00480	DB06809	training
133440	DB00413|DB00480	DB00480	DB00413	training
133441	DB00480|DB06702	DB00480	DB06702	training
133442	DB00480|DB05332	DB00480	DB05332	training
133443	DB00480|DB05351	DB00480	DB05351	training
133444	DB00062|DB00480	DB00480	DB00062	test
133445	DB00480|DB04890	DB00480	DB04890	training
133446	DB00480|DB11596	DB00480	DB11596	training
133447	DB00480|DB06637	DB00480	DB06637	training
133448	DB00480|DB06643	DB00480	DB06643	test
133449	DB01001|DB01072	DB01072	DB01001	test
133450	DB00437|DB01072	DB01072	DB00437	training
133451	DB00404|DB01072	DB01072	DB00404	training
133452	DB01072|DB01118	DB01072	DB01118	test
133453	DB00321|DB01072	DB01072	DB00321	training
133454	DB00343|DB01072	DB01072	DB00343	training
133455	DB00997|DB01072	DB01072	DB00997	training
133456	DB00584|DB01072	DB01072	DB00584	test
133457	DB00199|DB01072	DB01072	DB00199	training
133458	DB00330|DB01072	DB01072	DB00330	training
133459	DB01072|DB14473	DB01072	DB14473	training
133460	DB00927|DB01072	DB01072	DB00927	training
133461	DB00196|DB01072	DB01072	DB00196	training
133462	DB00690|DB01072	DB01072	DB00690	test
133463	DB00158|DB01072	DB01072	DB00158	validation
133464	DB00695|DB01072	DB01072	DB00695	training
133465	DB01004|DB01072	DB01072	DB01004	training
133466	DB01072|DB01241	DB01072	DB01241	training
133467	DB01016|DB01072	DB01072	DB01016	test
133468	DB01067|DB01072	DB01072	DB01067	training
133469	DB00727|DB01072	DB01072	DB00727	training
133470	DB00502|DB01072	DB01072	DB00502	training
133471	DB00999|DB01072	DB01072	DB00999	validation
133472	DB00956|DB01072	DB01072	DB00956	training
133473	DB00741|DB01072	DB01072	DB00741	test
133474	DB00557|DB01072	DB01072	DB00557	training
133475	DB01050|DB01072	DB01072	DB01050	training
133476	DB00328|DB01072	DB01072	DB00328	training
133477	DB00951|DB01072	DB01072	DB00951	training
133478	DB01072|DB09401	DB01072	DB09401	test
133479	DB01026|DB01072	DB01072	DB01026	test
133480	DB00581|DB01072	DB01072	DB00581	training
133481	DB00650|DB01072	DB01072	DB00650	training
133482	DB00836|DB01072	DB01072	DB00836	validation
133483	DB00186|DB01072	DB01072	DB00186	training
133484	DB00331|DB01072	DB01072	DB00331	test
133485	DB00333|DB01072	DB01072	DB00333	training
133486	DB00422|DB01072	DB01072	DB00422	test
133487	DB00959|DB01072	DB01072	DB00959	training
133488	DB01072|DB01233	DB01072	DB01233	test
133489	DB00264|DB01072	DB01072	DB00264	validation
133490	DB00916|DB01072	DB01072	DB00916	test
133491	DB00295|DB01072	DB01072	DB00295	training
133492	DB01072|DB01183	DB01072	DB01183	training
133493	DB00788|DB01072	DB01072	DB00788	test
133494	DB00622|DB01072	DB01072	DB00622	training
133495	DB01072|DB01115	DB01072	DB01115	test
133496	DB01072|DB01595	DB01072	DB01595	test
133497	DB00338|DB01072	DB01072	DB00338	training
133498	DB00816|DB01072	DB01072	DB00816	validation
133499	DB00621|DB01072	DB01072	DB00621	training
133500	DB00842|DB01072	DB01072	DB00842	training
133501	DB00497|DB01072	DB01072	DB00497	training
133502	DB00738|DB01072	DB01072	DB00738	training
133503	DB01072|DB14500	DB01072	DB14500	test
133504	DB00761|DB01072	DB01072	DB00761	training
133505	DB00860|DB01072	DB01072	DB00860	test
133506	DB00635|DB01072	DB01072	DB00635	training
133507	DB01039|DB01072	DB01072	DB01039	test
133508	DB00433|DB01072	DB01072	DB00433	training
133509	DB00571|DB01072	DB01072	DB00571	validation
133510	DB00852|DB01072	DB01072	DB00852	training
133511	DB00339|DB01072	DB01072	DB00339	training
133512	DB00205|DB01072	DB01072	DB00205	training
133513	DB00468|DB01072	DB01072	DB00468	training
133514	DB00863|DB01072	DB01072	DB00863	training
133515	DB00811|DB01072	DB01072	DB00811	training
133516	DB01045|DB01072	DB01072	DB01045	validation
133517	DB01072|DB09072	DB01072	DB09072	test
133518	DB00421|DB01072	DB01072	DB00421	test
133519	DB00178|DB01072	DB01072	DB00178	validation
133520	DB00734|DB01072	DB01072	DB00734	training
133521	DB00938|DB01072	DB01072	DB00938	test
133522	DB01072|DB01104	DB01072	DB01104	training
133523	DB00641|DB01072	DB01072	DB00641	test
133524	DB00857|DB01072	DB01072	DB00857	validation
133525	DB00273|DB01072	DB01072	DB00273	test
133526	DB00285|DB01072	DB01072	DB00285	training
133527	DB00425|DB01072	DB01072	DB00425	training
133528	DB01072|DB01198	DB01072	DB01198	training
133529	DB00213|DB01072	DB01072	DB00213	training
133530	DB01072|DB13867	DB01072	DB13867	training
133531	DB01072|DB01095	DB01072	DB01095	training
133532	DB01072|DB01156	DB01072	DB01156	training
133533	DB00175|DB01072	DB01072	DB00175	training
133534	DB01072|DB01224	DB01072	DB01224	validation
133535	DB01072|DB01306	DB01072	DB01306	training
133536	DB00238|DB01072	DB01072	DB00238	training
133537	DB00790|DB01072	DB01072	DB00790	training
133538	DB00615|DB01072	DB01072	DB00615	training
133539	DB01072|DB11738	DB01072	DB11738	validation
133540	DB00649|DB01072	DB01072	DB00649	test
133541	DB01072|DB01117	DB01072	DB01117	validation
133542	DB00334|DB01072	DB01072	DB00334	training
133543	DB01072|DB01225	DB01072	DB01225	training
133544	DB00426|DB01072	DB01072	DB00426	training
133545	DB00688|DB01072	DB01072	DB00688	validation
133546	DB00709|DB01072	DB01072	DB00709	validation
133547	DB00177|DB01072	DB01072	DB00177	training
133548	DB00476|DB01072	DB01072	DB00476	training
133549	DB00577|DB01072	DB01072	DB00577	training
133550	DB00706|DB01072	DB01072	DB00706	validation
133551	DB01072|DB11089	DB01072	DB11089	test
133552	DB01072|DB01137	DB01072	DB01137	training
133553	DB01072|DB01232	DB01072	DB01232	validation
133554	DB00705|DB01072	DB01072	DB00705	training
133555	DB01029|DB01072	DB01072	DB01029	training
133556	DB00412|DB01072	DB01072	DB00412	training
133557	DB00503|DB01072	DB01072	DB00503	training
133558	DB00950|DB01072	DB01072	DB00950	test
133559	DB00471|DB01072	DB01072	DB00471	training
133560	DB01072|DB01238	DB01072	DB01238	training
133561	DB01072|DB01319	DB01072	DB01319	training
133562	DB01072|DB06403	DB01072	DB06403	training
133563	DB01072|DB01264	DB01072	DB01264	training
133564	DB01072|DB06414	DB01072	DB06414	training
133565	DB00398|DB01072	DB01072	DB00398	training
133566	DB01072|DB01273	DB01072	DB01273	training
133567	DB01072|DB04835	DB01072	DB04835	training
133568	DB01072|DB06817	DB01072	DB06817	training
133569	DB00374|DB01001	DB00374	DB01001	validation
133570	DB00374|DB00437	DB00374	DB00437	validation
133571	DB00374|DB00404	DB00374	DB00404	validation
133572	DB00374|DB01118	DB00374	DB01118	training
133573	DB00321|DB00374	DB00374	DB00321	test
133574	DB00343|DB00374	DB00374	DB00343	training
133575	DB00374|DB01075	DB00374	DB01075	test
133576	DB00374|DB01081	DB00374	DB01081	training
133577	DB00374|DB00584	DB00374	DB00584	test
133578	DB00286|DB00374	DB00374	DB00286	training
133579	DB00374|DB00927	DB00374	DB00927	test
133580	DB00374|DB00813	DB00374	DB00813	validation
133581	DB00374|DB00472	DB00374	DB00472	training
133582	DB00158|DB00374	DB00374	DB00158	validation
133583	DB00374|DB00695	DB00374	DB00695	training
133584	DB00374|DB01067	DB00374	DB01067	training
133585	DB00374|DB00727	DB00374	DB00727	training
133586	DB00374|DB00874	DB00374	DB00874	training
133587	DB00374|DB01109	DB00374	DB01109	test
133588	DB00374|DB01275	DB00374	DB01275	training
133589	DB00374|DB00999	DB00374	DB00999	test
133590	DB00374|DB00956	DB00374	DB00956	training
133591	DB00374|DB00741	DB00374	DB00741	test
133592	DB00374|DB01611	DB00374	DB01611	validation
133593	DB00374|DB00557	DB00374	DB00557	test
133594	DB00374|DB01050	DB00374	DB01050	test
133595	DB00374|DB09401	DB00374	DB09401	training
133596	DB00374|DB01221	DB00374	DB01221	training
133597	DB00374|DB01009	DB00374	DB01009	training
133598	DB00374|DB00581	DB00374	DB00581	training
133599	DB00281|DB00374	DB00374	DB00281	test
133600	DB00374|DB00836	DB00374	DB00836	training
133601	DB00186|DB00374	DB00374	DB00186	training
133602	DB00374|DB14513	DB00374	DB14513	validation
133603	DB00374|DB01377	DB00374	DB01377	training
133604	DB00331|DB00374	DB00374	DB00331	training
133605	DB00333|DB00374	DB00374	DB00333	training
133606	DB00374|DB00563	DB00374	DB00563	training
133607	DB00374|DB01233	DB00374	DB01233	training
133608	DB00374|DB00524	DB00374	DB00524	training
133609	DB00264|DB00374	DB00374	DB00264	training
133610	DB00211|DB00374	DB00374	DB00211	training
133611	DB00295|DB00374	DB00374	DB00295	training
133612	DB00332|DB00374	DB00374	DB00332	test
133613	DB00374|DB00646	DB00374	DB00646	training
133614	DB00338|DB00374	DB00374	DB00338	training
133615	DB00374|DB00497	DB00374	DB00497	training
133616	DB00374|DB09140	DB00374	DB09140	training
133617	DB00107|DB00374	DB00374	DB00107	test
133618	DB00374|DB00946	DB00374	DB00946	training
133619	DB00374|DB14500	DB00374	DB14500	validation
133620	DB00374|DB00761	DB00374	DB00761	training
133621	DB00374|DB00860	DB00374	DB00860	test
133622	DB00374|DB00635	DB00374	DB00635	training
133623	DB00374|DB01069	DB00374	DB01069	training
133624	DB00374|DB01240	DB00374	DB01240	training
133625	DB00374|DB00863	DB00374	DB00863	training
133626	DB00374|DB09153	DB00374	DB09153	validation
133627	DB00374|DB00421	DB00374	DB00421	test
133628	DB00374|DB00938	DB00374	DB00938	training
133629	DB00374|DB01104	DB00374	DB01104	training
133630	DB00374|DB00641	DB00374	DB00641	training
133631	DB00214|DB00374	DB00374	DB00214	training
133632	DB00285|DB00374	DB00374	DB00285	training
133633	DB00374|DB00425	DB00374	DB00425	training
133634	DB00374|DB01088	DB00374	DB01088	training
133635	DB00213|DB00374	DB00374	DB00213	validation
133636	DB00374|DB13867	DB00374	DB13867	training
133637	DB00175|DB00374	DB00374	DB00175	test
133638	DB00374|DB01224	DB00374	DB01224	training
133639	DB00374|DB01306	DB00374	DB01306	training
133640	DB00374|DB00678	DB00374	DB00678	validation
133641	DB00374|DB01225	DB00374	DB01225	training
133642	DB00374|DB00688	DB00374	DB00688	training
133643	DB00374|DB01409	DB00374	DB01409	training
133644	DB00177|DB00374	DB00374	DB00177	training
133645	DB00374|DB00476	DB00374	DB00476	training
133646	DB00374|DB00559	DB00374	DB00559	training
133647	DB00374|DB00706	DB00374	DB00706	test
133648	DB00374|DB11089	DB00374	DB11089	training
133649	DB00374|DB01137	DB00374	DB01137	training
133650	DB00374|DB00950	DB00374	DB00950	training
133651	DB00374|DB00471	DB00374	DB00471	test
133652	DB00374|DB00820	DB00374	DB00820	training
133653	DB00374|DB06403	DB00374	DB06403	training
133654	DB01001|DB06701	DB06701	DB01001	training
133655	DB00977|DB06701	DB06701	DB00977	test
133656	DB00472|DB06701	DB06701	DB00472	training
133657	DB00999|DB06701	DB06701	DB00999	validation
133658	DB00956|DB06701	DB06701	DB00956	training
133659	DB01050|DB06701	DB06701	DB01050	training
133660	DB00186|DB06701	DB06701	DB00186	training
133661	DB00422|DB06701	DB06701	DB00422	training
133662	DB00635|DB06701	DB06701	DB00635	training
133663	DB00734|DB06701	DB06701	DB00734	training
133664	DB01104|DB06701	DB06701	DB01104	training
133665	DB00289|DB06701	DB06701	DB00289	training
133666	DB01018|DB06701	DB06701	DB01018	training
133667	DB06701|DB13867	DB06701	DB13867	training
133668	DB01156|DB06701	DB06701	DB01156	training
133669	DB01224|DB06701	DB06701	DB01224	training
133670	DB00334|DB06701	DB06701	DB00334	test
133671	DB00476|DB06701	DB06701	DB00476	training
133672	DB00471|DB06701	DB06701	DB00471	training
133673	DB01238|DB06701	DB06701	DB01238	test
133674	DB01267|DB06701	DB06701	DB01267	training
133675	DB01255|DB06701	DB06701	DB01255	training
133676	DB00055|DB01001	DB00055	DB01001	validation
133677	DB00055|DB01118	DB00055	DB01118	test
133678	DB00055|DB00841	DB00055	DB00841	training
133679	DB00055|DB00988	DB00055	DB00988	training
133680	DB00055|DB00668	DB00055	DB00668	training
133681	DB00055|DB00813	DB00055	DB00813	training
133682	DB00055|DB00196	DB00055	DB00196	training
133683	DB00055|DB00695	DB00055	DB00695	validation
133684	DB00055|DB01109	DB00055	DB01109	validation
133685	DB00055|DB00741	DB00055	DB00741	training
133686	DB00055|DB00186	DB00055	DB00186	training
133687	DB00055|DB01233	DB00055	DB01233	training
133688	DB00055|DB00916	DB00055	DB00916	training
133689	DB00055|DB00683	DB00055	DB00683	training
133690	DB00055|DB00295	DB00055	DB00295	training
133691	DB00055|DB00368	DB00055	DB00368	training
133692	DB00055|DB00338	DB00055	DB00338	training
133693	DB00055|DB09140	DB00055	DB09140	test
133694	DB00055|DB00388	DB00055	DB00388	validation
133695	DB00055|DB00761	DB00055	DB00761	validation
133696	DB00055|DB00818	DB00055	DB00818	test
133697	DB00055|DB00863	DB00055	DB00863	training
133698	DB00055|DB01045	DB00055	DB01045	test
133699	DB00055|DB01606	DB00055	DB01606	training
133700	DB00055|DB00213	DB00055	DB00213	validation
133701	DB00055|DB01225	DB00055	DB01225	training
133702	DB00055|DB01137	DB00055	DB01137	training
133703	DB01225|DB06692	DB06692	DB01225	training
133704	DB00108|DB01285	DB00108	DB01285	training
133705	DB00108|DB01001	DB00108	DB01001	test
133706	DB00108|DB00437	DB00108	DB00437	test
133707	DB00108|DB00404	DB00108	DB00404	training
133708	DB00108|DB00915	DB00108	DB00915	training
133709	DB00108|DB00321	DB00108	DB00321	training
133710	DB00108|DB00182	DB00108	DB00182	training
133711	DB00108|DB01142	DB00108	DB01142	training
133712	DB00108|DB00584	DB00108	DB00584	training
133713	DB00108|DB00668	DB00108	DB00668	test
133714	DB00108|DB00153	DB00108	DB00153	training
133715	DB00108|DB00783	DB00108	DB00783	training
133716	DB00108|DB00286	DB00108	DB00286	training
133717	DB00108|DB00977	DB00108	DB00977	training
133718	DB00108|DB00927	DB00108	DB00927	training
133719	DB00108|DB11133	DB00108	DB11133	training
133720	DB00108|DB00813	DB00108	DB00813	training
133721	DB00108|DB00196	DB00108	DB00196	training
133722	DB00108|DB00472	DB00108	DB00472	validation
133723	DB00108|DB00158	DB00108	DB00158	training
133724	DB00108|DB00695	DB00108	DB00695	validation
133725	DB00108|DB01241	DB00108	DB01241	test
133726	DB00108|DB01016	DB00108	DB01016	test
133727	DB00108|DB01067	DB00108	DB01067	training
133728	DB00108|DB01296	DB00108	DB01296	training
133729	DB00108|DB00727	DB00108	DB00727	validation
133730	DB00108|DB00874	DB00108	DB00874	training
133731	DB00108|DB00502	DB00108	DB00502	training
133732	DB00108|DB01109	DB00108	DB01109	test
133733	DB00108|DB00999	DB00108	DB00999	training
133734	DB00108|DB00956	DB00108	DB00956	training
133735	DB00108|DB00741	DB00108	DB00741	training
133736	DB00108|DB01611	DB00108	DB01611	training
133737	DB00108|DB00557	DB00108	DB00557	test
133738	DB00108|DB01050	DB00108	DB01050	training
133739	DB00108|DB00328	DB00108	DB00328	test
133740	DB00108|DB00581	DB00108	DB00581	training
133741	DB00108|DB00281	DB00108	DB00281	training
133742	DB00108|DB00836	DB00108	DB00836	training
133743	DB00108|DB00186	DB00108	DB00186	test
133744	DB00108|DB00227	DB00108	DB00227	validation
133745	DB00108|DB14513	DB00108	DB14513	test
133746	DB00108|DB09104	DB00108	DB09104	training
133747	DB00108|DB01377	DB00108	DB01377	training
133748	DB00108|DB00772	DB00108	DB00772	test
133749	DB00108|DB00737	DB00108	DB00737	validation
133750	DB00108|DB01065	DB00108	DB01065	training
133751	DB00108|DB01043	DB00108	DB01043	training
133752	DB00108|DB00331	DB00108	DB00331	training
133753	DB00108|DB00333	DB00108	DB00333	training
133754	DB00108|DB00423	DB00108	DB00423	training
133755	DB00108|DB00563	DB00108	DB00563	test
133756	DB00108|DB00422	DB00108	DB00422	training
133757	DB00108|DB00959	DB00108	DB00959	training
133758	DB00108|DB01233	DB00108	DB01233	training
133759	DB00108|DB00264	DB00108	DB00264	training
133760	DB00108|DB00916	DB00108	DB00916	training
133761	DB00108|DB00211	DB00108	DB00211	test
133762	DB00108|DB01204	DB00108	DB01204	test
133763	DB00108|DB00295	DB00108	DB00295	training
133764	DB00108|DB00704	DB00108	DB00704	test
133765	DB00108|DB00788	DB00108	DB00788	training
133766	DB00108|DB00627	DB00108	DB00627	training
133767	DB00108|DB01115	DB00108	DB01115	training
133768	DB00108|DB00540	DB00108	DB00540	training
133769	DB00108|DB00646	DB00108	DB00646	test
133770	DB00108|DB00338	DB00108	DB00338	training
133771	DB00108|DB00842	DB00108	DB00842	test
133772	DB00108|DB00497	DB00108	DB00497	training
133773	DB00108|DB01192	DB00108	DB01192	training
133774	DB00108|DB00252	DB00108	DB00252	test
133775	DB00108|DB14500	DB00108	DB14500	training
133776	DB00108|DB00761	DB00108	DB00761	training
133777	DB00108|DB00860	DB00108	DB00860	training
133778	DB00108|DB00635	DB00108	DB00635	test
133779	DB00108|DB01039	DB00108	DB01039	training
133780	DB00108|DB00433	DB00108	DB00433	training
133781	DB00108|DB00396	DB00108	DB00396	training
133782	DB00108|DB01069	DB00108	DB01069	test
133783	DB00108|DB00647	DB00108	DB00647	test
133784	DB00108|DB00571	DB00108	DB00571	training
133785	DB00108|DB00852	DB00108	DB00852	training
133786	DB00108|DB00908	DB00108	DB00908	training
133787	DB00108|DB00863	DB00108	DB00863	training
133788	DB00108|DB09153	DB00108	DB09153	training
133789	DB00108|DB00421	DB00108	DB00421	training
133790	DB00108|DB00734	DB00108	DB00734	training
133791	DB00108|DB00465	DB00108	DB00465	training
133792	DB00108|DB00938	DB00108	DB00938	validation
133793	DB00108|DB11365	DB00108	DB11365	training
133794	DB00108|DB01104	DB00108	DB01104	training
133795	DB00108|DB00641	DB00108	DB00641	training
133796	DB00108|DB00669	DB00108	DB00669	training
133797	DB00108|DB01162	DB00108	DB01162	training
133798	DB00108|DB00273	DB00108	DB00273	training
133799	DB00108|DB00214	DB00108	DB00214	training
133800	DB00108|DB00285	DB00108	DB00285	validation
133801	DB00108|DB00425	DB00108	DB00425	training
133802	DB00108|DB00909	DB00108	DB00909	training
133803	DB00108|DB01198	DB00108	DB01198	training
133804	DB00108|DB00213	DB00108	DB00213	test
133805	DB00108|DB13867	DB00108	DB13867	test
133806	DB00108|DB00814	DB00108	DB00814	training
133807	DB00108|DB00929	DB00108	DB00929	training
133808	DB00108|DB01156	DB00108	DB01156	training
133809	DB00108|DB00175	DB00108	DB00175	validation
133810	DB00108|DB00590	DB00108	DB00590	test
133811	DB00108|DB01224	DB00108	DB01224	test
133812	DB00108|DB01306	DB00108	DB01306	training
133813	DB00108|DB00678	DB00108	DB00678	training
133814	DB00108|DB00244	DB00108	DB00244	training
133815	DB00108|DB00697	DB00108	DB00697	test
133816	DB00108|DB00660	DB00108	DB00660	test
133817	DB00108|DB00334	DB00108	DB00334	validation
133818	DB00108|DB01225	DB00108	DB01225	training
133819	DB00108|DB00688	DB00108	DB00688	training
133820	DB00108|DB01409	DB00108	DB01409	validation
133821	DB00108|DB00177	DB00108	DB00177	training
133822	DB00108|DB00268	DB00108	DB00268	test
133823	DB00108|DB00476	DB00108	DB00476	training
133824	DB00108|DB00577	DB00108	DB00577	training
133825	DB00060|DB00108	DB00108	DB00060	validation
133826	DB00108|DB00706	DB00108	DB00706	training
133827	DB00108|DB11089	DB00108	DB11089	training
133828	DB00108|DB01137	DB00108	DB01137	test
133829	DB00108|DB01217	DB00108	DB01217	test
133830	DB00108|DB00950	DB00108	DB00950	training
133831	DB00108|DB00953	DB00108	DB00953	training
133832	DB00108|DB00471	DB00108	DB00471	test
133833	DB00108|DB01238	DB00108	DB01238	test
133834	DB00108|DB00402	DB00108	DB00402	training
133835	DB00108|DB01273	DB00108	DB01273	training
133836	DB00108|DB01261	DB00108	DB01261	training
133837	DB00108|DB01046	DB00108	DB01046	training
133838	DB00108|DB06218	DB00108	DB06218	training
133839	DB00108|DB06413	DB00108	DB06413	training
133840	DB00108|DB01255	DB00108	DB01255	test
133841	DB00108|DB08904	DB00108	DB08904	test
133842	DB00108|DB06700	DB00108	DB06700	training
133843	DB00108|DB00413	DB00108	DB00413	training
133844	DB00108|DB06204	DB00108	DB06204	training
133845	DB00108|DB06702	DB00108	DB06702	training
133846	DB00108|DB06637	DB00108	DB06637	test
133847	DB01001|DB06282	DB06282	DB01001	validation
133848	DB00437|DB06282	DB06282	DB00437	training
133849	DB00404|DB06282	DB06282	DB00404	training
133850	DB01118|DB06282	DB06282	DB01118	validation
133851	DB00321|DB06282	DB06282	DB00321	training
133852	DB01184|DB06282	DB06282	DB01184	training
133853	DB01142|DB06282	DB06282	DB01142	training
133854	DB00668|DB06282	DB06282	DB00668	validation
133855	DB00153|DB06282	DB06282	DB00153	test
133856	DB00783|DB06282	DB06282	DB00783	training
133857	DB00286|DB06282	DB06282	DB00286	training
133858	DB00977|DB06282	DB06282	DB00977	training
133859	DB00927|DB06282	DB06282	DB00927	training
133860	DB00813|DB06282	DB06282	DB00813	training
133861	DB01195|DB06282	DB06282	DB01195	training
133862	DB00196|DB06282	DB06282	DB00196	training
133863	DB00472|DB06282	DB06282	DB00472	training
133864	DB00158|DB06282	DB06282	DB00158	training
133865	DB00695|DB06282	DB06282	DB00695	validation
133866	DB01120|DB06282	DB06282	DB01120	training
133867	DB01067|DB06282	DB06282	DB01067	test
133868	DB01296|DB06282	DB06282	DB01296	test
133869	DB00727|DB06282	DB06282	DB00727	training
133870	DB00874|DB06282	DB06282	DB00874	training
133871	DB00502|DB06282	DB06282	DB00502	training
133872	DB00999|DB06282	DB06282	DB00999	test
133873	DB00956|DB06282	DB06282	DB00956	test
133874	DB00741|DB06282	DB06282	DB00741	validation
133875	DB01611|DB06282	DB06282	DB01611	test
133876	DB00557|DB06282	DB06282	DB00557	validation
133877	DB01050|DB06282	DB06282	DB01050	training
133878	DB00982|DB06282	DB06282	DB00982	training
133879	DB01009|DB06282	DB06282	DB01009	training
133880	DB00920|DB06282	DB06282	DB00920	validation
133881	DB00581|DB06282	DB06282	DB00581	training
133882	DB00367|DB06282	DB06282	DB00367	test
133883	DB00281|DB06282	DB06282	DB00281	training
133884	DB00836|DB06282	DB06282	DB00836	training
133885	DB00186|DB06282	DB06282	DB00186	training
133886	DB01377|DB06282	DB06282	DB01377	training
133887	DB00737|DB06282	DB06282	DB00737	test
133888	DB01043|DB06282	DB06282	DB01043	training
133889	DB00331|DB06282	DB06282	DB00331	test
133890	DB00563|DB06282	DB06282	DB00563	validation
133891	DB00422|DB06282	DB06282	DB00422	training
133892	DB00959|DB06282	DB06282	DB00959	test
133893	DB01233|DB06282	DB06282	DB01233	validation
133894	DB00524|DB06282	DB06282	DB00524	training
133895	DB00264|DB06282	DB06282	DB00264	training
133896	DB00916|DB06282	DB06282	DB00916	training
133897	DB06148|DB06282	DB06282	DB06148	validation
133898	DB00295|DB06282	DB06282	DB00295	training
133899	DB00332|DB06282	DB06282	DB00332	validation
133900	DB00788|DB06282	DB06282	DB00788	training
133901	DB00627|DB06282	DB06282	DB00627	training
133902	DB01115|DB06282	DB06282	DB01115	training
133903	DB00338|DB06282	DB06282	DB00338	training
133904	DB00842|DB06282	DB06282	DB00842	test
133905	DB00497|DB06282	DB06282	DB00497	test
133906	DB06282|DB09140	DB06282	DB09140	training
133907	DB06282|DB12944	DB06282	DB12944	training
133908	DB06282|DB14500	DB06282	DB14500	training
133909	DB00761|DB06282	DB06282	DB00761	training
133910	DB01588|DB06282	DB06282	DB01588	training
133911	DB00860|DB06282	DB06282	DB00860	training
133912	DB00635|DB06282	DB06282	DB00635	test
133913	DB01039|DB06282	DB06282	DB01039	training
133914	DB01069|DB06282	DB06282	DB01069	training
133915	DB00571|DB06282	DB06282	DB00571	test
133916	DB00852|DB06282	DB06282	DB00852	training
133917	DB00863|DB06282	DB06282	DB00863	training
133918	DB00811|DB06282	DB06282	DB00811	validation
133919	DB00421|DB06282	DB06282	DB00421	training
133920	DB00938|DB06282	DB06282	DB00938	test
133921	DB01104|DB06282	DB06282	DB01104	training
133922	DB00641|DB06282	DB06282	DB00641	training
133923	DB00669|DB06282	DB06282	DB00669	training
133924	DB01162|DB06282	DB06282	DB01162	training
133925	DB00857|DB06282	DB06282	DB00857	training
133926	DB06282|DB13324	DB06282	DB13324	test
133927	DB00273|DB06282	DB06282	DB00273	training
133928	DB00214|DB06282	DB06282	DB00214	training
133929	DB06282|DB12661	DB06282	DB12661	training
133930	DB00751|DB06282	DB06282	DB00751	validation
133931	DB00285|DB06282	DB06282	DB00285	validation
133932	DB00425|DB06282	DB06282	DB00425	training
133933	DB01198|DB06282	DB06282	DB01198	training
133934	DB00958|DB06282	DB06282	DB00958	training
133935	DB00744|DB06282	DB06282	DB00744	validation
133936	DB00213|DB06282	DB06282	DB00213	training
133937	DB06282|DB13867	DB06282	DB13867	training
133938	DB00814|DB06282	DB06282	DB00814	validation
133939	DB01156|DB06282	DB06282	DB01156	training
133940	DB00410|DB06282	DB06282	DB00410	training
133941	DB00175|DB06282	DB06282	DB00175	validation
133942	DB00590|DB06282	DB06282	DB00590	test
133943	DB06282|DB13136	DB06282	DB13136	test
133944	DB01224|DB06282	DB06282	DB01224	training
133945	DB01306|DB06282	DB06282	DB01306	training
133946	DB00678|DB06282	DB06282	DB00678	training
133947	DB00244|DB06282	DB06282	DB00244	training
133948	DB01229|DB06282	DB06282	DB01229	training
133949	DB00697|DB06282	DB06282	DB00697	training
133950	DB01276|DB06282	DB06282	DB01276	training
133951	DB06282|DB13704	DB06282	DB13704	test
133952	DB01225|DB06282	DB06282	DB01225	validation
133953	DB01409|DB06282	DB06282	DB01409	test
133954	DB00177|DB06282	DB06282	DB00177	validation
133955	DB00268|DB06282	DB06282	DB00268	training
